0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,cnt,date,day_of_week
1.0,779.0,4.0,5.0,2015.0,24.0,606841.0,3116.0,3895.0,1569685.0,18696.0,16.0,20.0,8060.0,96.0,25.0,10075.0,120.0,4060225.0,48360.0,576.0,1692.0,779.0,4.0
1.0,780.0,5.0,5.0,2015.0,25.0,608400.0,3900.0,3900.0,1571700.0,19500.0,25.0,25.0,10075.0,125.0,25.0,10075.0,125.0,4060225.0,50375.0,625.0,1517.0,780.0,5.0
1.0,781.0,6.0,5.0,2015.0,26.0,609961.0,4686.0,3905.0,1573715.0,20306.0,36.0,30.0,12090.0,156.0,25.0,10075.0,130.0,4060225.0,52390.0,676.0,381.0,781.0,6.0
1.0,782.0,1.0,5.0,2015.0,28.0,611524.0,782.0,3910.0,1575730.0,21896.0,1.0,5.0,2015.0,28.0,25.0,10075.0,140.0,4060225.0,56420.0,784.0,2327.0,782.0,1.0
1.0,783.0,2.0,5.0,2015.0,29.0,613089.0,1566.0,3915.0,1577745.0,22707.0,4.0,10.0,4030.0,58.0,25.0,10075.0,145.0,4060225.0,58435.0,841.0,1926.0,783.0,2.0
1.0,784.0,3.0,5.0,2015.0,30.0,614656.0,2352.0,3920.0,1579760.0,23520.0,9.0,15.0,6045.0,90.0,25.0,10075.0,150.0,4060225.0,60450.0,900.0,1387.0,784.0,3.0
1.0,785.0,4.0,5.0,2015.0,31.0,616225.0,3140.0,3925.0,1581775.0,24335.0,16.0,20.0,8060.0,124.0,25.0,10075.0,155.0,4060225.0,62465.0,961.0,1533.0,785.0,4.0
1.0,786.0,5.0,6.0,2015.0,1.0,617796.0,3930.0,4716.0,1583790.0,786.0,25.0,30.0,10075.0,5.0,36.0,12090.0,6.0,4060225.0,2015.0,1.0,1946.0,786.0,5.0
1.0,787.0,6.0,6.0,2015.0,2.0,619369.0,4722.0,4722.0,1585805.0,1574.0,36.0,36.0,12090.0,12.0,36.0,12090.0,12.0,4060225.0,4030.0,4.0,89.0,787.0,6.0
1.0,788.0,2.0,6.0,2015.0,5.0,620944.0,1576.0,4728.0,1587820.0,3940.0,4.0,12.0,4030.0,10.0,36.0,12090.0,30.0,4060225.0,10075.0,25.0,3157.0,788.0,2.0
1.0,789.0,3.0,6.0,2015.0,6.0,622521.0,2367.0,4734.0,1589835.0,4734.0,9.0,18.0,6045.0,18.0,36.0,12090.0,36.0,4060225.0,12090.0,36.0,1933.0,789.0,3.0
1.0,790.0,4.0,6.0,2015.0,7.0,624100.0,3160.0,4740.0,1591850.0,5530.0,16.0,24.0,8060.0,28.0,36.0,12090.0,42.0,4060225.0,14105.0,49.0,1257.0,790.0,4.0
1.0,791.0,5.0,6.0,2015.0,8.0,625681.0,3955.0,4746.0,1593865.0,6328.0,25.0,30.0,10075.0,40.0,36.0,12090.0,48.0,4060225.0,16120.0,64.0,2051.0,791.0,5.0
1.0,792.0,6.0,6.0,2015.0,9.0,627264.0,4752.0,4752.0,1595880.0,7128.0,36.0,36.0,12090.0,54.0,36.0,12090.0,54.0,4060225.0,18135.0,81.0,472.0,792.0,6.0
1.0,793.0,1.0,6.0,2015.0,11.0,628849.0,793.0,4758.0,1597895.0,8723.0,1.0,6.0,2015.0,11.0,36.0,12090.0,66.0,4060225.0,22165.0,121.0,2031.0,793.0,1.0
1.0,794.0,2.0,6.0,2015.0,12.0,630436.0,1588.0,4764.0,1599910.0,9528.0,4.0,12.0,4030.0,24.0,36.0,12090.0,72.0,4060225.0,24180.0,144.0,1465.0,794.0,2.0
1.0,795.0,3.0,6.0,2015.0,13.0,632025.0,2385.0,4770.0,1601925.0,10335.0,9.0,18.0,6045.0,39.0,36.0,12090.0,78.0,4060225.0,26195.0,169.0,2291.0,795.0,3.0
1.0,796.0,4.0,6.0,2015.0,14.0,633616.0,3184.0,4776.0,1603940.0,11144.0,16.0,24.0,8060.0,56.0,36.0,12090.0,84.0,4060225.0,28210.0,196.0,1380.0,796.0,4.0
1.0,797.0,5.0,6.0,2015.0,15.0,635209.0,3985.0,4782.0,1605955.0,11955.0,25.0,30.0,10075.0,75.0,36.0,12090.0,90.0,4060225.0,30225.0,225.0,1659.0,797.0,5.0
1.0,798.0,6.0,6.0,2015.0,16.0,636804.0,4788.0,4788.0,1607970.0,12768.0,36.0,36.0,12090.0,96.0,36.0,12090.0,96.0,4060225.0,32240.0,256.0,401.0,798.0,6.0
1.0,799.0,1.0,6.0,2015.0,18.0,638401.0,799.0,4794.0,1609985.0,14382.0,1.0,6.0,2015.0,18.0,36.0,12090.0,108.0,4060225.0,36270.0,324.0,2248.0,799.0,1.0
1.0,800.0,2.0,6.0,2015.0,19.0,640000.0,1600.0,4800.0,1612000.0,15200.0,4.0,12.0,4030.0,38.0,36.0,12090.0,114.0,4060225.0,38285.0,361.0,3005.0,800.0,2.0
1.0,801.0,3.0,6.0,2015.0,20.0,641601.0,2403.0,4806.0,1614015.0,16020.0,9.0,18.0,6045.0,60.0,36.0,12090.0,120.0,4060225.0,40300.0,400.0,2281.0,801.0,3.0
1.0,802.0,4.0,6.0,2015.0,21.0,643204.0,3208.0,4812.0,1616030.0,16842.0,16.0,24.0,8060.0,84.0,36.0,12090.0,126.0,4060225.0,42315.0,441.0,1062.0,802.0,4.0
1.0,803.0,5.0,6.0,2015.0,22.0,644809.0,4015.0,4818.0,1618045.0,17666.0,25.0,30.0,10075.0,110.0,36.0,12090.0,132.0,4060225.0,44330.0,484.0,1675.0,803.0,5.0
1.0,804.0,6.0,6.0,2015.0,23.0,646416.0,4824.0,4824.0,1620060.0,18492.0,36.0,36.0,12090.0,138.0,36.0,12090.0,138.0,4060225.0,46345.0,529.0,304.0,804.0,6.0
1.0,805.0,1.0,6.0,2015.0,25.0,648025.0,805.0,4830.0,1622075.0,20125.0,1.0,6.0,2015.0,25.0,36.0,12090.0,150.0,4060225.0,50375.0,625.0,2034.0,805.0,1.0
1.0,806.0,2.0,6.0,2015.0,26.0,649636.0,1612.0,4836.0,1624090.0,20956.0,4.0,12.0,4030.0,52.0,36.0,12090.0,156.0,4060225.0,52390.0,676.0,2520.0,806.0,2.0
1.0,807.0,3.0,6.0,2015.0,27.0,651249.0,2421.0,4842.0,1626105.0,21789.0,9.0,18.0,6045.0,81.0,36.0,12090.0,162.0,4060225.0,54405.0,729.0,1944.0,807.0,3.0
1.0,808.0,4.0,6.0,2015.0,28.0,652864.0,3232.0,4848.0,1628120.0,22624.0,16.0,24.0,8060.0,112.0,36.0,12090.0,168.0,4060225.0,56420.0,784.0,1398.0,808.0,4.0
1.0,809.0,5.0,6.0,2015.0,29.0,654481.0,4045.0,4854.0,1630135.0,23461.0,25.0,30.0,10075.0,145.0,36.0,12090.0,174.0,4060225.0,58435.0,841.0,1384.0,809.0,5.0
1.0,810.0,6.0,6.0,2015.0,30.0,656100.0,4860.0,4860.0,1632150.0,24300.0,36.0,36.0,12090.0,180.0,36.0,12090.0,180.0,4060225.0,60450.0,900.0,288.0,810.0,6.0
1.0,811.0,1.0,7.0,2015.0,2.0,657721.0,811.0,5677.0,1634165.0,1622.0,1.0,7.0,2015.0,2.0,49.0,14105.0,14.0,4060225.0,4030.0,4.0,1804.0,811.0,1.0
1.0,812.0,2.0,7.0,2015.0,3.0,659344.0,1624.0,5684.0,1636180.0,2436.0,4.0,14.0,4030.0,6.0,49.0,14105.0,21.0,4060225.0,6045.0,9.0,2255.0,812.0,2.0
1.0,813.0,3.0,7.0,2015.0,4.0,660969.0,2439.0,5691.0,1638195.0,3252.0,9.0,21.0,6045.0,12.0,49.0,14105.0,28.0,4060225.0,8060.0,16.0,1893.0,813.0,3.0
1.0,814.0,4.0,7.0,2015.0,5.0,662596.0,3256.0,5698.0,1640210.0,4070.0,16.0,28.0,8060.0,20.0,49.0,14105.0,35.0,4060225.0,10075.0,25.0,1193.0,814.0,4.0
1.0,815.0,5.0,7.0,2015.0,6.0,664225.0,4075.0,5705.0,1642225.0,4890.0,25.0,35.0,10075.0,30.0,49.0,14105.0,42.0,4060225.0,12090.0,36.0,1907.0,815.0,5.0
1.0,816.0,6.0,7.0,2015.0,7.0,665856.0,4896.0,5712.0,1644240.0,5712.0,36.0,42.0,12090.0,42.0,49.0,14105.0,49.0,4060225.0,14105.0,49.0,185.0,816.0,6.0
1.0,817.0,1.0,7.0,2015.0,9.0,667489.0,817.0,5719.0,1646255.0,7353.0,1.0,7.0,2015.0,9.0,49.0,14105.0,63.0,4060225.0,18135.0,81.0,1304.0,817.0,1.0
1.0,818.0,2.0,7.0,2015.0,10.0,669124.0,1636.0,5726.0,1648270.0,8180.0,4.0,14.0,4030.0,20.0,49.0,14105.0,70.0,4060225.0,20150.0,100.0,2076.0,818.0,2.0
1.0,819.0,3.0,7.0,2015.0,11.0,670761.0,2457.0,5733.0,1650285.0,9009.0,9.0,21.0,6045.0,33.0,49.0,14105.0,77.0,4060225.0,22165.0,121.0,1754.0,819.0,3.0
1.0,820.0,4.0,7.0,2015.0,12.0,672400.0,3280.0,5740.0,1652300.0,9840.0,16.0,28.0,8060.0,48.0,49.0,14105.0,84.0,4060225.0,24180.0,144.0,1155.0,820.0,4.0
1.0,821.0,5.0,7.0,2015.0,13.0,674041.0,4105.0,5747.0,1654315.0,10673.0,25.0,35.0,10075.0,65.0,49.0,14105.0,91.0,4060225.0,26195.0,169.0,1613.0,821.0,5.0
1.0,822.0,6.0,7.0,2015.0,14.0,675684.0,4932.0,5754.0,1656330.0,11508.0,36.0,42.0,12090.0,84.0,49.0,14105.0,98.0,4060225.0,28210.0,196.0,410.0,822.0,6.0
1.0,823.0,1.0,7.0,2015.0,16.0,677329.0,823.0,5761.0,1658345.0,13168.0,1.0,7.0,2015.0,16.0,49.0,14105.0,112.0,4060225.0,32240.0,256.0,2437.0,823.0,1.0
1.0,824.0,2.0,7.0,2015.0,17.0,678976.0,1648.0,5768.0,1660360.0,14008.0,4.0,14.0,4030.0,34.0,49.0,14105.0,119.0,4060225.0,34255.0,289.0,2596.0,824.0,2.0
1.0,825.0,3.0,7.0,2015.0,18.0,680625.0,2475.0,5775.0,1662375.0,14850.0,9.0,21.0,6045.0,54.0,49.0,14105.0,126.0,4060225.0,36270.0,324.0,1823.0,825.0,3.0
1.0,826.0,4.0,7.0,2015.0,19.0,682276.0,3304.0,5782.0,1664390.0,15694.0,16.0,28.0,8060.0,76.0,49.0,14105.0,133.0,4060225.0,38285.0,361.0,1951.0,826.0,4.0
1.0,827.0,5.0,7.0,2015.0,20.0,683929.0,4135.0,5789.0,1666405.0,16540.0,25.0,35.0,10075.0,100.0,49.0,14105.0,140.0,4060225.0,40300.0,400.0,1983.0,827.0,5.0
1.0,828.0,6.0,7.0,2015.0,21.0,685584.0,4968.0,5796.0,1668420.0,17388.0,36.0,42.0,12090.0,126.0,49.0,14105.0,147.0,4060225.0,42315.0,441.0,297.0,828.0,6.0
1.0,829.0,1.0,7.0,2015.0,23.0,687241.0,829.0,5803.0,1670435.0,19067.0,1.0,7.0,2015.0,23.0,49.0,14105.0,161.0,4060225.0,46345.0,529.0,2186.0,829.0,1.0
1.0,830.0,2.0,7.0,2015.0,24.0,688900.0,1660.0,5810.0,1672450.0,19920.0,4.0,14.0,4030.0,48.0,49.0,14105.0,168.0,4060225.0,48360.0,576.0,1608.0,830.0,2.0
1.0,831.0,3.0,7.0,2015.0,25.0,690561.0,2493.0,5817.0,1674465.0,20775.0,9.0,21.0,6045.0,75.0,49.0,14105.0,175.0,4060225.0,50375.0,625.0,2334.0,831.0,3.0
1.0,832.0,4.0,7.0,2015.0,26.0,692224.0,3328.0,5824.0,1676480.0,21632.0,16.0,28.0,8060.0,104.0,49.0,14105.0,182.0,4060225.0,52390.0,676.0,2051.0,832.0,4.0
1.0,833.0,5.0,7.0,2015.0,27.0,693889.0,4165.0,5831.0,1678495.0,22491.0,25.0,35.0,10075.0,135.0,49.0,14105.0,189.0,4060225.0,54405.0,729.0,1795.0,833.0,5.0
1.0,834.0,6.0,7.0,2015.0,28.0,695556.0,5004.0,5838.0,1680510.0,23352.0,36.0,42.0,12090.0,168.0,49.0,14105.0,196.0,4060225.0,56420.0,784.0,346.0,834.0,6.0
1.0,835.0,1.0,7.0,2015.0,30.0,697225.0,835.0,5845.0,1682525.0,25050.0,1.0,7.0,2015.0,30.0,49.0,14105.0,210.0,4060225.0,60450.0,900.0,1926.0,835.0,1.0
1.0,836.0,2.0,7.0,2015.0,31.0,698896.0,1672.0,5852.0,1684540.0,25916.0,4.0,14.0,4030.0,62.0,49.0,14105.0,217.0,4060225.0,62465.0,961.0,1902.0,836.0,2.0
1.0,837.0,3.0,8.0,2015.0,1.0,700569.0,2511.0,6696.0,1686555.0,837.0,9.0,24.0,6045.0,3.0,64.0,16120.0,8.0,4060225.0,2015.0,1.0,1604.0,837.0,3.0
1.0,838.0,4.0,8.0,2015.0,2.0,702244.0,3352.0,6704.0,1688570.0,1676.0,16.0,32.0,8060.0,8.0,64.0,16120.0,16.0,4060225.0,4030.0,4.0,1357.0,838.0,4.0
1.0,839.0,5.0,8.0,2015.0,3.0,703921.0,4195.0,6712.0,1690585.0,2517.0,25.0,40.0,10075.0,15.0,64.0,16120.0,24.0,4060225.0,6045.0,9.0,1893.0,839.0,5.0
1.0,840.0,6.0,8.0,2015.0,4.0,705600.0,5040.0,6720.0,1692600.0,3360.0,36.0,48.0,12090.0,24.0,64.0,16120.0,32.0,4060225.0,8060.0,16.0,227.0,840.0,6.0
1.0,841.0,7.0,8.0,2015.0,5.0,707281.0,5887.0,6728.0,1694615.0,4205.0,49.0,56.0,14105.0,35.0,64.0,16120.0,40.0,4060225.0,10075.0,25.0,24.0,841.0,7.0
1.0,842.0,1.0,8.0,2015.0,6.0,708964.0,842.0,6736.0,1696630.0,5052.0,1.0,8.0,2015.0,6.0,64.0,16120.0,48.0,4060225.0,12090.0,36.0,2270.0,842.0,1.0
1.0,843.0,2.0,8.0,2015.0,7.0,710649.0,1686.0,6744.0,1698645.0,5901.0,4.0,16.0,4030.0,14.0,64.0,16120.0,56.0,4060225.0,14105.0,49.0,2200.0,843.0,2.0
1.0,844.0,3.0,8.0,2015.0,8.0,712336.0,2532.0,6752.0,1700660.0,6752.0,9.0,24.0,6045.0,24.0,64.0,16120.0,64.0,4060225.0,16120.0,64.0,1738.0,844.0,3.0
1.0,845.0,4.0,8.0,2015.0,9.0,714025.0,3380.0,6760.0,1702675.0,7605.0,16.0,32.0,8060.0,36.0,64.0,16120.0,72.0,4060225.0,18135.0,81.0,1327.0,845.0,4.0
1.0,846.0,5.0,8.0,2015.0,10.0,715716.0,4230.0,6768.0,1704690.0,8460.0,25.0,40.0,10075.0,50.0,64.0,16120.0,80.0,4060225.0,20150.0,100.0,1254.0,846.0,5.0
1.0,847.0,6.0,8.0,2015.0,11.0,717409.0,5082.0,6776.0,1706705.0,9317.0,36.0,48.0,12090.0,66.0,64.0,16120.0,88.0,4060225.0,22165.0,121.0,498.0,847.0,6.0
1.0,848.0,7.0,8.0,2015.0,12.0,719104.0,5936.0,6784.0,1708720.0,10176.0,49.0,56.0,14105.0,84.0,64.0,16120.0,96.0,4060225.0,24180.0,144.0,20.0,848.0,7.0
1.0,849.0,1.0,8.0,2015.0,13.0,720801.0,849.0,6792.0,1710735.0,11037.0,1.0,8.0,2015.0,13.0,64.0,16120.0,104.0,4060225.0,26195.0,169.0,2616.0,849.0,1.0
1.0,850.0,2.0,8.0,2015.0,14.0,722500.0,1700.0,6800.0,1712750.0,11900.0,4.0,16.0,4030.0,28.0,64.0,16120.0,112.0,4060225.0,28210.0,196.0,2477.0,850.0,2.0
1.0,851.0,3.0,8.0,2015.0,15.0,724201.0,2553.0,6808.0,1714765.0,12765.0,9.0,24.0,6045.0,45.0,64.0,16120.0,120.0,4060225.0,30225.0,225.0,2305.0,851.0,3.0
1.0,852.0,4.0,8.0,2015.0,16.0,725904.0,3408.0,6816.0,1716780.0,13632.0,16.0,32.0,8060.0,64.0,64.0,16120.0,128.0,4060225.0,32240.0,256.0,12.0,852.0,4.0
1.0,853.0,7.0,8.0,2015.0,17.0,727609.0,5971.0,6824.0,1718795.0,14501.0,49.0,56.0,14105.0,119.0,64.0,16120.0,136.0,4060225.0,34255.0,289.0,3354.0,853.0,7.0
1.0,854.0,1.0,8.0,2015.0,18.0,729316.0,854.0,6832.0,1720810.0,15372.0,1.0,8.0,2015.0,18.0,64.0,16120.0,144.0,4060225.0,36270.0,324.0,1800.0,854.0,1.0
1.0,855.0,2.0,8.0,2015.0,19.0,731025.0,1710.0,6840.0,1722825.0,16245.0,4.0,16.0,4030.0,38.0,64.0,16120.0,152.0,4060225.0,38285.0,361.0,2684.0,855.0,2.0
1.0,856.0,3.0,8.0,2015.0,20.0,732736.0,2568.0,6848.0,1724840.0,17120.0,9.0,24.0,6045.0,60.0,64.0,16120.0,160.0,4060225.0,40300.0,400.0,1475.0,856.0,3.0
1.0,857.0,4.0,8.0,2015.0,21.0,734449.0,3428.0,6856.0,1726855.0,17997.0,16.0,32.0,8060.0,84.0,64.0,16120.0,168.0,4060225.0,42315.0,441.0,1783.0,857.0,4.0
1.0,858.0,5.0,8.0,2015.0,22.0,736164.0,4290.0,6864.0,1728870.0,18876.0,25.0,40.0,10075.0,110.0,64.0,16120.0,176.0,4060225.0,44330.0,484.0,1625.0,858.0,5.0
1.0,859.0,6.0,8.0,2015.0,23.0,737881.0,5154.0,6872.0,1730885.0,19757.0,36.0,48.0,12090.0,138.0,64.0,16120.0,184.0,4060225.0,46345.0,529.0,309.0,859.0,6.0
1.0,860.0,1.0,8.0,2015.0,25.0,739600.0,860.0,6880.0,1732900.0,21500.0,1.0,8.0,2015.0,25.0,64.0,16120.0,200.0,4060225.0,50375.0,625.0,1990.0,860.0,1.0
1.0,861.0,2.0,8.0,2015.0,26.0,741321.0,1722.0,6888.0,1734915.0,22386.0,4.0,16.0,4030.0,52.0,64.0,16120.0,208.0,4060225.0,52390.0,676.0,2256.0,861.0,2.0
1.0,862.0,3.0,8.0,2015.0,27.0,743044.0,2586.0,6896.0,1736930.0,23274.0,9.0,24.0,6045.0,81.0,64.0,16120.0,216.0,4060225.0,54405.0,729.0,2032.0,862.0,3.0
1.0,863.0,4.0,8.0,2015.0,28.0,744769.0,3452.0,6904.0,1738945.0,24164.0,16.0,32.0,8060.0,112.0,64.0,16120.0,224.0,4060225.0,56420.0,784.0,1183.0,863.0,4.0
1.0,864.0,5.0,8.0,2015.0,29.0,746496.0,4320.0,6912.0,1740960.0,25056.0,25.0,40.0,10075.0,145.0,64.0,16120.0,232.0,4060225.0,58435.0,841.0,1565.0,864.0,5.0
1.0,865.0,6.0,8.0,2015.0,30.0,748225.0,5190.0,6920.0,1742975.0,25950.0,36.0,48.0,12090.0,180.0,64.0,16120.0,240.0,4060225.0,60450.0,900.0,254.0,865.0,6.0
1.0,866.0,1.0,9.0,2015.0,1.0,749956.0,866.0,7794.0,1744990.0,866.0,1.0,9.0,2015.0,1.0,81.0,18135.0,9.0,4060225.0,2015.0,1.0,1983.0,866.0,1.0
1.0,867.0,2.0,9.0,2015.0,2.0,751689.0,1734.0,7803.0,1747005.0,1734.0,4.0,18.0,4030.0,4.0,81.0,18135.0,18.0,4060225.0,4030.0,4.0,2445.0,867.0,2.0
1.0,868.0,3.0,9.0,2015.0,3.0,753424.0,2604.0,7812.0,1749020.0,2604.0,9.0,27.0,6045.0,9.0,81.0,18135.0,27.0,4060225.0,6045.0,9.0,2312.0,868.0,3.0
1.0,869.0,4.0,9.0,2015.0,4.0,755161.0,3476.0,7821.0,1751035.0,3476.0,16.0,36.0,8060.0,16.0,81.0,18135.0,36.0,4060225.0,8060.0,16.0,1510.0,869.0,4.0
1.0,870.0,5.0,9.0,2015.0,5.0,756900.0,4350.0,7830.0,1753050.0,4350.0,25.0,45.0,10075.0,25.0,81.0,18135.0,45.0,4060225.0,10075.0,25.0,2380.0,870.0,5.0
1.0,871.0,6.0,9.0,2015.0,6.0,758641.0,5226.0,7839.0,1755065.0,5226.0,36.0,54.0,12090.0,36.0,81.0,18135.0,54.0,4060225.0,12090.0,36.0,61.0,871.0,6.0
1.0,872.0,1.0,9.0,2015.0,8.0,760384.0,872.0,7848.0,1757080.0,6976.0,1.0,9.0,2015.0,8.0,81.0,18135.0,72.0,4060225.0,16120.0,64.0,3279.0,872.0,1.0
1.0,873.0,2.0,9.0,2015.0,9.0,762129.0,1746.0,7857.0,1759095.0,7857.0,4.0,18.0,4030.0,18.0,81.0,18135.0,81.0,4060225.0,18135.0,81.0,3804.0,873.0,2.0
1.0,874.0,3.0,9.0,2015.0,10.0,763876.0,2622.0,7866.0,1761110.0,8740.0,9.0,27.0,6045.0,30.0,81.0,18135.0,90.0,4060225.0,20150.0,100.0,3046.0,874.0,3.0
1.0,875.0,5.0,9.0,2015.0,11.0,765625.0,4375.0,7875.0,1763125.0,9625.0,25.0,45.0,10075.0,55.0,81.0,18135.0,99.0,4060225.0,22165.0,121.0,13.0,875.0,5.0
1.0,876.0,7.0,9.0,2015.0,12.0,767376.0,6132.0,7884.0,1765140.0,10512.0,49.0,63.0,14105.0,84.0,81.0,18135.0,108.0,4060225.0,24180.0,144.0,15.0,876.0,7.0
1.0,877.0,3.0,9.0,2015.0,15.0,769129.0,2631.0,7893.0,1767155.0,13155.0,9.0,27.0,6045.0,45.0,81.0,18135.0,135.0,4060225.0,30225.0,225.0,88.0,877.0,3.0
1.0,878.0,4.0,9.0,2015.0,16.0,770884.0,3512.0,7902.0,1769170.0,14048.0,16.0,36.0,8060.0,64.0,81.0,18135.0,144.0,4060225.0,32240.0,256.0,4354.0,878.0,4.0
1.0,879.0,5.0,9.0,2015.0,17.0,772641.0,4395.0,7911.0,1771185.0,14943.0,25.0,45.0,10075.0,85.0,81.0,18135.0,153.0,4060225.0,34255.0,289.0,3418.0,879.0,5.0
1.0,880.0,6.0,9.0,2015.0,18.0,774400.0,5280.0,7920.0,1773200.0,15840.0,36.0,54.0,12090.0,108.0,81.0,18135.0,162.0,4060225.0,36270.0,324.0,2489.0,880.0,6.0
1.0,881.0,1.0,9.0,2015.0,20.0,776161.0,881.0,7929.0,1775215.0,17620.0,1.0,9.0,2015.0,20.0,81.0,18135.0,180.0,4060225.0,40300.0,400.0,2584.0,881.0,1.0
1.0,882.0,2.0,9.0,2015.0,21.0,777924.0,1764.0,7938.0,1777230.0,18522.0,4.0,18.0,4030.0,42.0,81.0,18135.0,189.0,4060225.0,42315.0,441.0,3546.0,882.0,2.0
1.0,883.0,3.0,9.0,2015.0,22.0,779689.0,2649.0,7947.0,1779245.0,19426.0,9.0,27.0,6045.0,66.0,81.0,18135.0,198.0,4060225.0,44330.0,484.0,2458.0,883.0,3.0
1.0,884.0,4.0,9.0,2015.0,23.0,781456.0,3536.0,7956.0,1781260.0,20332.0,16.0,36.0,8060.0,92.0,81.0,18135.0,207.0,4060225.0,46345.0,529.0,2065.0,884.0,4.0
1.0,885.0,5.0,9.0,2015.0,24.0,783225.0,4425.0,7965.0,1783275.0,21240.0,25.0,45.0,10075.0,120.0,81.0,18135.0,216.0,4060225.0,48360.0,576.0,1816.0,885.0,5.0
1.0,886.0,6.0,9.0,2015.0,25.0,784996.0,5316.0,7974.0,1785290.0,22150.0,36.0,54.0,12090.0,150.0,81.0,18135.0,225.0,4060225.0,50375.0,625.0,263.0,886.0,6.0
1.0,887.0,7.0,9.0,2015.0,26.0,786769.0,6209.0,7983.0,1787305.0,23062.0,49.0,63.0,14105.0,182.0,81.0,18135.0,234.0,4060225.0,52390.0,676.0,28.0,887.0,7.0
1.0,888.0,1.0,9.0,2015.0,27.0,788544.0,888.0,7992.0,1789320.0,23976.0,1.0,9.0,2015.0,27.0,81.0,18135.0,243.0,4060225.0,54405.0,729.0,2407.0,888.0,1.0
1.0,889.0,2.0,9.0,2015.0,28.0,790321.0,1778.0,8001.0,1791335.0,24892.0,4.0,18.0,4030.0,56.0,81.0,18135.0,252.0,4060225.0,56420.0,784.0,3639.0,889.0,2.0
1.0,890.0,3.0,9.0,2015.0,29.0,792100.0,2670.0,8010.0,1793350.0,25810.0,9.0,27.0,6045.0,87.0,81.0,18135.0,261.0,4060225.0,58435.0,841.0,2551.0,890.0,3.0
1.0,891.0,4.0,9.0,2015.0,30.0,793881.0,3564.0,8019.0,1795365.0,26730.0,16.0,36.0,8060.0,120.0,81.0,18135.0,270.0,4060225.0,60450.0,900.0,1925.0,891.0,4.0
1.0,892.0,5.0,10.0,2015.0,1.0,795664.0,4460.0,8920.0,1797380.0,892.0,25.0,50.0,10075.0,5.0,100.0,20150.0,10.0,4060225.0,2015.0,1.0,1989.0,892.0,5.0
1.0,893.0,6.0,10.0,2015.0,2.0,797449.0,5358.0,8930.0,1799395.0,1786.0,36.0,60.0,12090.0,12.0,100.0,20150.0,20.0,4060225.0,4030.0,4.0,181.0,893.0,6.0
1.0,894.0,1.0,10.0,2015.0,4.0,799236.0,894.0,8940.0,1801410.0,3576.0,1.0,10.0,2015.0,4.0,100.0,20150.0,40.0,4060225.0,8060.0,16.0,2569.0,894.0,1.0
1.0,895.0,2.0,10.0,2015.0,5.0,801025.0,1790.0,8950.0,1803425.0,4475.0,4.0,20.0,4030.0,10.0,100.0,20150.0,50.0,4060225.0,10075.0,25.0,2019.0,895.0,2.0
1.0,896.0,3.0,10.0,2015.0,6.0,802816.0,2688.0,8960.0,1805440.0,5376.0,9.0,30.0,6045.0,18.0,100.0,20150.0,60.0,4060225.0,12090.0,36.0,1900.0,896.0,3.0
1.0,897.0,4.0,10.0,2015.0,7.0,804609.0,3588.0,8970.0,1807455.0,6279.0,16.0,40.0,8060.0,28.0,100.0,20150.0,70.0,4060225.0,14105.0,49.0,1180.0,897.0,4.0
1.0,898.0,5.0,10.0,2015.0,8.0,806404.0,4490.0,8980.0,1809470.0,7184.0,25.0,50.0,10075.0,40.0,100.0,20150.0,80.0,4060225.0,16120.0,64.0,1886.0,898.0,5.0
1.0,899.0,6.0,10.0,2015.0,9.0,808201.0,5394.0,8990.0,1811485.0,8091.0,36.0,60.0,12090.0,54.0,100.0,20150.0,90.0,4060225.0,18135.0,81.0,322.0,899.0,6.0
1.0,900.0,1.0,10.0,2015.0,11.0,810000.0,900.0,9000.0,1813500.0,9900.0,1.0,10.0,2015.0,11.0,100.0,20150.0,110.0,4060225.0,22165.0,121.0,2615.0,900.0,1.0
1.0,901.0,2.0,10.0,2015.0,12.0,811801.0,1802.0,9010.0,1815515.0,10812.0,4.0,20.0,4030.0,24.0,100.0,20150.0,120.0,4060225.0,24180.0,144.0,2594.0,901.0,2.0
1.0,902.0,3.0,10.0,2015.0,13.0,813604.0,2706.0,9020.0,1817530.0,11726.0,9.0,30.0,6045.0,39.0,100.0,20150.0,130.0,4060225.0,26195.0,169.0,1760.0,902.0,3.0
1.0,903.0,4.0,10.0,2015.0,14.0,815409.0,3612.0,9030.0,1819545.0,12642.0,16.0,40.0,8060.0,56.0,100.0,20150.0,140.0,4060225.0,28210.0,196.0,1590.0,903.0,4.0
1.0,904.0,5.0,10.0,2015.0,15.0,817216.0,4520.0,9040.0,1821560.0,13560.0,25.0,50.0,10075.0,75.0,100.0,20150.0,150.0,4060225.0,30225.0,225.0,1994.0,904.0,5.0
1.0,905.0,6.0,10.0,2015.0,16.0,819025.0,5430.0,9050.0,1823575.0,14480.0,36.0,60.0,12090.0,96.0,100.0,20150.0,160.0,4060225.0,32240.0,256.0,409.0,905.0,6.0
1.0,906.0,7.0,10.0,2015.0,17.0,820836.0,6342.0,9060.0,1825590.0,15402.0,49.0,70.0,14105.0,119.0,100.0,20150.0,170.0,4060225.0,34255.0,289.0,24.0,906.0,7.0
