r_date,date,day_of_week,brand,cnt
2014-11-14,632.0,5.0,5,157.0
2014-11-14,632.0,5.0,6,170.0
2014-11-14,632.0,5.0,7,200.0
2014-11-14,632.0,5.0,8,123.0
2014-11-14,632.0,5.0,9,536.0
2014-11-14,632.0,5.0,10,379.0
2014-11-15,633.0,6.0,2,32.0
2014-11-15,633.0,6.0,3,32.0
2014-11-15,633.0,6.0,4,42.0
2014-11-15,633.0,6.0,5,33.0
2014-11-15,633.0,6.0,6,58.0
2014-11-15,633.0,6.0,8,31.0
2014-11-15,633.0,6.0,9,45.0
2014-11-15,633.0,6.0,10,25.0
2014-11-16,634.0,7.0,6,5.0
2014-11-17,635.0,1.0,1,145.0
2014-11-17,635.0,1.0,2,309.0
2014-11-17,635.0,1.0,3,304.0
2014-11-17,635.0,1.0,4,372.0
2014-11-17,635.0,1.0,5,78.0
2014-11-17,635.0,1.0,6,161.0
2014-11-17,635.0,1.0,7,100.0
2014-11-17,635.0,1.0,8,74.0
2014-11-17,635.0,1.0,9,583.0
2014-11-17,635.0,1.0,10,419.0
2014-11-18,636.0,2.0,1,605.0
2014-11-18,636.0,2.0,2,225.0
2014-11-18,636.0,2.0,3,412.0
2014-11-18,636.0,2.0,4,486.0
2014-11-18,636.0,2.0,5,261.0
2014-11-18,636.0,2.0,6,219.0
2014-11-18,636.0,2.0,7,250.0
2014-11-18,636.0,2.0,8,92.0
2014-11-18,636.0,2.0,9,536.0
2014-11-18,636.0,2.0,10,424.0
2014-11-19,637.0,3.0,1,282.0
2014-11-19,637.0,3.0,2,180.0
2014-11-19,637.0,3.0,3,296.0
2014-11-19,637.0,3.0,4,375.0
2014-11-19,637.0,3.0,5,213.0
2014-11-19,637.0,3.0,6,199.0
2014-11-19,637.0,3.0,7,291.0
2014-11-19,637.0,3.0,8,315.0
2014-11-19,637.0,3.0,9,597.0
2014-11-19,637.0,3.0,10,303.0
2014-11-20,638.0,4.0,1,222.0
2014-11-20,638.0,4.0,2,94.0
2014-11-20,638.0,4.0,3,348.0
2014-11-20,638.0,4.0,4,279.0
2014-11-20,638.0,4.0,5,96.0
2014-11-20,638.0,4.0,6,224.0
2014-11-20,638.0,4.0,7,183.0
2014-11-20,638.0,4.0,8,158.0
2014-11-20,638.0,4.0,9,382.0
2014-11-20,638.0,4.0,10,238.0
2014-11-21,639.0,5.0,1,218.0
2014-11-21,639.0,5.0,2,232.0
2014-11-21,639.0,5.0,3,304.0
2014-11-21,639.0,5.0,4,237.0
2014-11-21,639.0,5.0,5,235.0
2014-11-21,639.0,5.0,6,161.0
2014-11-21,639.0,5.0,7,225.0
2014-11-21,639.0,5.0,8,123.0
2014-11-21,639.0,5.0,9,524.0
2014-11-21,639.0,5.0,10,319.0
2014-11-22,640.0,6.0,1,60.0
2014-11-22,640.0,6.0,2,32.0
2014-11-22,640.0,6.0,3,32.0
2014-11-22,640.0,6.0,4,63.0
2014-11-22,640.0,6.0,6,23.0
2014-11-22,640.0,6.0,9,60.0
2014-11-22,640.0,6.0,10,75.0
2014-11-24,641.0,1.0,1,411.0
2014-11-24,641.0,1.0,2,154.0
2014-11-24,641.0,1.0,3,380.0
2014-11-24,641.0,1.0,4,507.0
2014-11-24,641.0,1.0,5,157.0
2014-11-24,641.0,1.0,6,198.0
2014-11-24,641.0,1.0,7,275.0
2014-11-24,641.0,1.0,8,246.0
2014-11-24,641.0,1.0,9,488.0
2014-11-24,641.0,1.0,10,599.0
2014-11-25,642.0,2.0,1,151.0
2014-11-25,642.0,2.0,2,225.0
2014-11-25,642.0,2.0,3,95.0
2014-11-25,642.0,2.0,4,486.0
2014-11-25,642.0,2.0,5,65.0
2014-11-25,642.0,2.0,6,253.0
2014-11-25,642.0,2.0,7,281.0
2014-11-25,642.0,2.0,8,215.0
2014-11-25,642.0,2.0,9,327.0
2014-11-25,642.0,2.0,10,349.0
2014-11-26,643.0,3.0,1,113.0
2014-11-26,643.0,3.0,2,120.0
2014-11-26,643.0,3.0,3,444.0
2014-11-26,643.0,3.0,4,473.0
2014-11-26,643.0,3.0,5,61.0
2014-11-26,643.0,3.0,6,231.0
2014-11-26,643.0,3.0,7,233.0
2014-11-26,643.0,3.0,8,229.0
2014-11-26,643.0,3.0,9,486.0
2014-11-26,643.0,3.0,10,419.0
2014-11-27,644.0,4.0,1,89.0
2014-11-27,644.0,4.0,2,94.0
2014-11-27,644.0,4.0,3,163.0
2014-11-27,644.0,4.0,4,356.0
2014-11-27,644.0,4.0,5,96.0
2014-11-27,644.0,4.0,6,144.0
2014-11-27,644.0,4.0,7,252.0
2014-11-27,644.0,4.0,8,203.0
2014-11-27,644.0,4.0,9,447.0
2014-11-27,644.0,4.0,10,348.0
2014-11-28,645.0,5.0,1,290.0
2014-11-28,645.0,5.0,2,232.0
2014-11-28,645.0,5.0,3,152.0
2014-11-28,645.0,5.0,4,220.0
2014-11-28,645.0,5.0,5,78.0
2014-11-28,645.0,5.0,6,194.0
2014-11-28,645.0,5.0,7,200.0
2014-11-28,645.0,5.0,8,98.0
2014-11-28,645.0,5.0,9,452.0
2014-11-28,645.0,5.0,10,300.0
2014-11-29,646.0,6.0,1,30.0
2014-11-29,646.0,6.0,3,32.0
2014-11-29,646.0,6.0,4,42.0
2014-11-29,646.0,6.0,6,23.0
2014-11-29,646.0,6.0,7,62.0
2014-11-29,646.0,6.0,9,30.0
2014-11-29,646.0,6.0,10,75.0
2014-11-30,647.0,7.0,6,5.0
2014-12-01,648.0,1.0,1,242.0
2014-12-01,648.0,1.0,2,180.0
2014-12-01,648.0,1.0,3,304.0
2014-12-01,648.0,1.0,4,490.0
2014-12-01,648.0,1.0,5,209.0
2014-12-01,648.0,1.0,6,207.0
2014-12-01,648.0,1.0,7,150.0
2014-12-01,648.0,1.0,8,319.0
2014-12-01,648.0,1.0,9,655.0
2014-12-01,648.0,1.0,10,419.0
2014-12-02,649.0,2.0,1,363.0
2014-12-02,649.0,2.0,2,64.0
2014-12-02,649.0,2.0,3,317.0
2014-12-02,649.0,2.0,4,739.0
2014-12-02,649.0,2.0,5,163.0
2014-12-02,649.0,2.0,6,323.0
2014-12-02,649.0,2.0,7,406.0
2014-12-02,649.0,2.0,8,215.0
2014-12-02,649.0,2.0,9,804.0
2014-12-02,649.0,2.0,10,549.0
2014-12-03,650.0,3.0,1,198.0
2014-12-03,650.0,3.0,2,90.0
2014-12-03,650.0,3.0,3,177.0
2014-12-03,650.0,3.0,4,473.0
2014-12-03,650.0,3.0,5,183.0
2014-12-03,650.0,3.0,6,177.0
2014-12-03,650.0,3.0,8,172.0
2014-12-03,650.0,3.0,9,444.0
2014-12-03,650.0,3.0,10,233.0
2014-12-04,651.0,4.0,1,111.0
2014-12-04,651.0,4.0,2,94.0
2014-12-04,651.0,4.0,3,325.0
2014-12-04,651.0,4.0,4,310.0
2014-12-04,651.0,4.0,5,144.0
2014-12-04,651.0,4.0,6,207.0
2014-12-04,651.0,4.0,7,114.0
2014-12-04,651.0,4.0,8,203.0
2014-12-04,651.0,4.0,9,458.0
2014-12-04,651.0,4.0,10,366.0
2014-12-05,652.0,5.0,1,266.0
2014-12-05,652.0,5.0,2,334.0
2014-12-05,652.0,5.0,3,279.0
2014-12-05,652.0,5.0,4,574.0
2014-12-05,652.0,5.0,5,209.0
2014-12-05,652.0,5.0,6,180.0
2014-12-05,652.0,5.0,7,175.0
2014-12-05,652.0,5.0,8,197.0
2014-12-05,652.0,5.0,9,452.0
2014-12-05,652.0,5.0,10,359.0
2014-12-06,653.0,6.0,2,64.0
2014-12-06,653.0,6.0,3,32.0
2014-12-06,653.0,6.0,4,21.0
2014-12-06,653.0,6.0,5,33.0
2014-12-06,653.0,6.0,6,46.0
2014-12-06,653.0,6.0,7,31.0
2014-12-06,653.0,6.0,8,92.0
2014-12-06,653.0,6.0,9,104.0
2014-12-06,653.0,6.0,10,50.0
2014-12-07,654.0,7.0,3,27.0
2014-12-08,655.0,1.0,1,169.0
2014-12-08,655.0,1.0,2,257.0
2014-12-08,655.0,1.0,3,279.0
2014-12-08,655.0,1.0,4,422.0
2014-12-08,655.0,1.0,5,104.0
2014-12-08,655.0,1.0,6,203.0
2014-12-08,655.0,1.0,7,125.0
2014-12-08,655.0,1.0,8,197.0
2014-12-08,655.0,1.0,9,762.0
2014-12-08,655.0,1.0,10,639.0
2014-12-09,656.0,2.0,1,60.0
2014-12-09,656.0,2.0,2,129.0
2014-12-09,656.0,2.0,3,475.0
2014-12-09,656.0,2.0,4,422.0
2014-12-09,656.0,2.0,5,65.0
2014-12-09,656.0,2.0,6,219.0
2014-12-09,656.0,2.0,7,156.0
2014-12-09,656.0,2.0,8,215.0
2014-12-09,656.0,2.0,9,729.0
2014-12-09,656.0,2.0,10,524.0
2014-12-10,657.0,3.0,1,282.0
2014-12-10,657.0,3.0,2,240.0
2014-12-10,657.0,3.0,3,237.0
2014-12-10,657.0,3.0,4,434.0
2014-12-10,657.0,3.0,5,61.0
2014-12-10,657.0,3.0,6,226.0
2014-12-10,657.0,3.0,7,146.0
2014-12-10,657.0,3.0,8,373.0
2014-12-10,657.0,3.0,9,778.0
2014-12-10,657.0,3.0,10,419.0
2014-12-11,658.0,4.0,1,155.0
2014-12-11,658.0,4.0,2,94.0
2014-12-11,658.0,4.0,3,209.0
2014-12-11,658.0,4.0,4,279.0
2014-12-11,658.0,4.0,5,48.0
2014-12-11,658.0,4.0,6,549.0
2014-12-11,658.0,4.0,7,229.0
2014-12-11,658.0,4.0,8,90.0
2014-12-11,658.0,4.0,9,524.0
2014-12-11,658.0,4.0,10,348.0
2014-12-12,659.0,5.0,1,218.0
2014-12-12,659.0,5.0,2,154.0
2014-12-12,659.0,5.0,3,177.0
2014-12-12,659.0,5.0,4,287.0
2014-12-12,659.0,5.0,5,131.0
2014-12-12,659.0,5.0,6,230.0
2014-12-12,659.0,5.0,7,150.0
2014-12-12,659.0,5.0,8,270.0
2014-12-12,659.0,5.0,9,607.0
2014-12-12,659.0,5.0,10,439.0
2014-12-13,660.0,6.0,2,32.0
2014-12-13,660.0,6.0,4,21.0
2014-12-13,660.0,6.0,6,29.0
2014-12-13,660.0,6.0,9,45.0
2014-12-15,661.0,1.0,1,145.0
2014-12-15,661.0,1.0,2,129.0
2014-12-15,661.0,1.0,3,228.0
2014-12-15,661.0,1.0,4,253.0
2014-12-15,661.0,1.0,5,287.0
2014-12-15,661.0,1.0,6,124.0
2014-12-15,661.0,1.0,7,125.0
2014-12-15,661.0,1.0,8,172.0
2014-12-15,661.0,1.0,9,488.0
2014-12-15,661.0,1.0,10,319.0
2014-12-16,662.0,2.0,1,333.0
2014-12-16,662.0,2.0,2,418.0
2014-12-16,662.0,2.0,3,380.0
2014-12-16,662.0,2.0,4,612.0
2014-12-16,662.0,2.0,5,294.0
2014-12-16,662.0,2.0,6,403.0
2014-12-16,662.0,2.0,7,499.0
2014-12-16,662.0,2.0,8,461.0
2014-12-16,662.0,2.0,9,923.0
2014-12-16,662.0,2.0,10,649.0
2014-12-17,663.0,3.0,1,141.0
2014-12-17,663.0,3.0,2,180.0
2014-12-17,663.0,3.0,3,355.0
2014-12-17,663.0,3.0,4,473.0
2014-12-17,663.0,3.0,5,213.0
2014-12-17,663.0,3.0,6,210.0
2014-12-17,663.0,3.0,7,116.0
2014-12-17,663.0,3.0,8,115.0
2014-12-17,663.0,3.0,9,750.0
2014-12-17,663.0,3.0,10,396.0
2014-12-18,664.0,4.0,1,133.0
2014-12-18,664.0,4.0,2,71.0
2014-12-18,664.0,4.0,3,232.0
2014-12-18,664.0,4.0,4,155.0
2014-12-18,664.0,4.0,5,96.0
2014-12-18,664.0,4.0,6,93.0
2014-12-18,664.0,4.0,7,92.0
2014-12-18,664.0,4.0,8,113.0
2014-12-18,664.0,4.0,9,327.0
2014-12-18,664.0,4.0,10,201.0
2014-12-19,665.0,5.0,1,411.0
2014-12-19,665.0,5.0,2,206.0
2014-12-19,665.0,5.0,3,329.0
2014-12-19,665.0,5.0,4,321.0
2014-12-19,665.0,5.0,5,104.0
2014-12-19,665.0,5.0,6,267.0
2014-12-19,665.0,5.0,7,300.0
2014-12-19,665.0,5.0,8,270.0
2014-12-19,665.0,5.0,9,929.0
2014-12-19,665.0,5.0,10,499.0
2014-12-20,666.0,6.0,2,32.0
2014-12-20,666.0,6.0,4,84.0
2014-12-20,666.0,6.0,6,75.0
2014-12-20,666.0,6.0,7,31.0
2014-12-20,666.0,6.0,9,164.0
2014-12-20,666.0,6.0,10,25.0
2014-12-22,667.0,1.0,1,435.0
2014-12-22,667.0,1.0,2,129.0
2014-12-22,667.0,1.0,3,456.0
2014-12-22,667.0,1.0,4,507.0
2014-12-22,667.0,1.0,5,209.0
2014-12-22,667.0,1.0,6,263.0
2014-12-22,667.0,1.0,7,250.0
2014-12-22,667.0,1.0,8,246.0
2014-12-22,667.0,1.0,9,869.0
2014-12-22,667.0,1.0,10,559.0
2014-12-23,668.0,2.0,1,151.0
2014-12-23,668.0,2.0,2,161.0
2014-12-23,668.0,2.0,3,127.0
2014-12-23,668.0,2.0,4,275.0
2014-12-23,668.0,2.0,5,98.0
2014-12-23,668.0,2.0,6,150.0
2014-12-23,668.0,2.0,7,156.0
2014-12-23,668.0,2.0,8,184.0
2014-12-23,668.0,2.0,9,506.0
2014-12-23,668.0,2.0,10,424.0
2014-12-24,669.0,3.0,1,56.0
2014-12-24,669.0,3.0,2,60.0
2014-12-24,669.0,3.0,3,59.0
2014-12-24,669.0,3.0,4,158.0
2014-12-24,669.0,3.0,5,91.0
2014-12-24,669.0,3.0,6,306.0
2014-12-24,669.0,3.0,7,29.0
2014-12-24,669.0,3.0,8,29.0
2014-12-24,669.0,3.0,9,181.0
2014-12-24,669.0,3.0,10,140.0
2014-12-25,670.0,4.0,3,51.0
2014-12-25,670.0,4.0,4,17.0
2014-12-25,670.0,4.0,6,5.0
2014-12-25,670.0,4.0,9,48.0
2014-12-26,671.0,5.0,6,5.0
2014-12-27,672.0,6.0,6,6.0
2014-12-27,672.0,6.0,7,34.0
2014-12-28,673.0,7.0,1,917.0
2014-12-28,673.0,7.0,2,1036.0
2014-12-28,673.0,7.0,3,991.0
2014-12-28,673.0,7.0,4,1642.0
2014-12-28,673.0,7.0,5,278.0
2014-12-28,673.0,7.0,6,792.0
2014-12-28,673.0,7.0,7,503.0
2014-12-28,673.0,7.0,8,670.0
2014-12-28,673.0,7.0,9,1467.0
2014-12-28,673.0,7.0,10,2058.0
2014-12-29,674.0,1.0,1,953.0
2014-12-29,674.0,1.0,2,563.0
2014-12-29,674.0,1.0,3,471.0
2014-12-29,674.0,1.0,4,1312.0
2014-12-29,674.0,1.0,5,457.0
2014-12-29,674.0,1.0,6,600.0
2014-12-29,674.0,1.0,7,737.0
2014-12-29,674.0,1.0,8,349.0
2014-12-29,674.0,1.0,9,1458.0
2014-12-29,674.0,1.0,10,1485.0
2014-12-30,675.0,2.0,1,794.0
2014-12-30,675.0,2.0,2,985.0
2014-12-30,675.0,2.0,3,589.0
2014-12-30,675.0,2.0,4,2102.0
2014-12-30,675.0,2.0,5,536.0
2014-12-30,675.0,2.0,6,806.0
2014-12-30,675.0,2.0,7,751.0
2014-12-30,675.0,2.0,8,437.0
2014-12-30,675.0,2.0,9,2165.0
2014-12-30,675.0,2.0,10,1447.0
2014-12-31,676.0,3.0,1,617.0
2014-12-31,676.0,3.0,2,394.0
2014-12-31,676.0,3.0,3,420.0
2014-12-31,676.0,3.0,4,992.0
2014-12-31,676.0,3.0,5,233.0
2014-12-31,676.0,3.0,6,447.0
2014-12-31,676.0,3.0,7,573.0
2014-12-31,676.0,3.0,8,188.0
2014-12-31,676.0,3.0,9,1154.0
2014-12-31,676.0,3.0,10,892.0
2015-01-01,677.0,4.0,1,558.0
2015-01-01,677.0,4.0,2,851.0
2015-01-01,677.0,4.0,3,584.0
2015-01-01,677.0,4.0,4,1254.0
2015-01-01,677.0,4.0,5,550.0
2015-01-01,677.0,4.0,6,564.0
2015-01-01,677.0,4.0,7,801.0
2015-01-01,677.0,4.0,8,468.0
2015-01-01,677.0,4.0,9,1205.0
2015-01-01,677.0,4.0,10,1221.0
2015-01-02,678.0,5.0,1,291.0
2015-01-02,678.0,5.0,2,535.0
2015-01-02,678.0,5.0,3,527.0
2015-01-02,678.0,5.0,4,758.0
2015-01-02,678.0,5.0,5,314.0
2015-01-02,678.0,5.0,6,575.0
2015-01-02,678.0,5.0,7,764.0
2015-01-02,678.0,5.0,8,296.0
2015-01-02,678.0,5.0,9,1107.0
2015-01-02,678.0,5.0,10,1223.0
2015-01-03,679.0,6.0,1,33.0
2015-01-03,679.0,6.0,2,176.0
2015-01-03,679.0,6.0,4,439.0
2015-01-03,679.0,6.0,6,82.0
2015-01-03,679.0,6.0,7,68.0
2015-01-03,679.0,6.0,8,67.0
2015-01-03,679.0,6.0,9,146.0
2015-01-03,679.0,6.0,10,82.0
2015-01-05,680.0,1.0,1,476.0
2015-01-05,680.0,1.0,2,619.0
2015-01-05,680.0,1.0,3,693.0
2015-01-05,680.0,1.0,4,795.0
2015-01-05,680.0,1.0,5,228.0
2015-01-05,680.0,1.0,6,494.0
2015-01-05,680.0,1.0,7,273.0
2015-01-05,680.0,1.0,8,242.0
2015-01-05,680.0,1.0,9,1315.0
2015-01-05,680.0,1.0,10,1267.0
2015-01-06,681.0,2.0,1,529.0
2015-01-06,681.0,2.0,2,598.0
2015-01-06,681.0,2.0,3,520.0
2015-01-06,681.0,2.0,4,1132.0
2015-01-06,681.0,2.0,5,143.0
2015-01-06,681.0,2.0,6,359.0
2015-01-06,681.0,2.0,7,341.0
2015-01-06,681.0,2.0,8,269.0
2015-01-06,681.0,2.0,9,1953.0
2015-01-06,681.0,2.0,10,628.0
2015-01-07,682.0,3.0,1,309.0
2015-01-07,682.0,3.0,2,525.0
2015-01-07,682.0,3.0,3,453.0
2015-01-07,682.0,3.0,4,539.0
2015-01-07,682.0,3.0,5,267.0
2015-01-07,682.0,3.0,6,294.0
2015-01-07,682.0,3.0,7,191.0
2015-01-07,682.0,3.0,8,157.0
2015-01-07,682.0,3.0,9,1625.0
2015-01-07,682.0,3.0,10,510.0
2015-01-08,683.0,4.0,1,315.0
2015-01-08,683.0,4.0,2,361.0
2015-01-08,683.0,4.0,3,229.0
2015-01-08,683.0,4.0,4,695.0
2015-01-08,683.0,4.0,5,209.0
2015-01-08,683.0,4.0,6,245.0
2015-01-08,683.0,4.0,7,350.0
2015-01-08,683.0,4.0,8,123.0
2015-01-08,683.0,4.0,9,597.0
2015-01-08,683.0,4.0,10,721.0
2015-01-09,684.0,5.0,1,318.0
2015-01-09,684.0,5.0,2,366.0
2015-01-09,684.0,5.0,3,444.0
2015-01-09,684.0,5.0,4,832.0
2015-01-09,684.0,5.0,5,200.0
2015-01-09,684.0,5.0,6,403.0
2015-01-09,684.0,5.0,7,410.0
2015-01-09,684.0,5.0,8,296.0
2015-01-09,684.0,5.0,9,911.0
2015-01-09,684.0,5.0,10,568.0
2015-01-10,685.0,6.0,2,35.0
2015-01-10,685.0,6.0,3,69.0
2015-01-10,685.0,6.0,4,69.0
2015-01-10,685.0,6.0,6,44.0
2015-01-10,685.0,6.0,7,34.0
2015-01-10,685.0,6.0,8,34.0
2015-01-10,685.0,6.0,9,114.0
2015-01-10,685.0,6.0,10,55.0
2015-01-11,686.0,7.0,10,24.0
2015-01-12,687.0,1.0,1,265.0
2015-01-12,687.0,1.0,2,507.0
2015-01-12,687.0,1.0,3,527.0
2015-01-12,687.0,1.0,4,573.0
2015-01-12,687.0,1.0,5,457.0
2015-01-12,687.0,1.0,6,363.0
2015-01-12,687.0,1.0,7,437.0
2015-01-12,687.0,1.0,8,108.0
2015-01-12,687.0,1.0,9,898.0
2015-01-12,687.0,1.0,10,1223.0
2015-01-13,688.0,2.0,1,397.0
2015-01-13,688.0,2.0,2,246.0
2015-01-13,688.0,2.0,3,416.0
2015-01-13,688.0,2.0,4,716.0
2015-01-13,688.0,2.0,5,178.0
2015-01-13,688.0,2.0,6,403.0
2015-01-13,688.0,2.0,7,648.0
2015-01-13,688.0,2.0,8,302.0
2015-01-13,688.0,2.0,9,928.0
2015-01-13,688.0,2.0,10,655.0
2015-01-14,689.0,3.0,1,401.0
2015-01-14,689.0,3.0,2,361.0
2015-01-14,689.0,3.0,3,517.0
2015-01-14,689.0,3.0,4,862.0
2015-01-14,689.0,3.0,5,300.0
2015-01-14,689.0,3.0,6,341.0
2015-01-14,689.0,3.0,7,637.0
2015-01-14,689.0,3.0,8,282.0
2015-01-14,689.0,3.0,9,638.0
2015-01-14,689.0,3.0,10,713.0
2015-01-15,690.0,4.0,1,340.0
2015-01-15,690.0,4.0,2,490.0
2015-01-15,690.0,4.0,3,330.0
2015-01-15,690.0,4.0,4,559.0
2015-01-15,690.0,4.0,5,209.0
2015-01-15,690.0,4.0,6,282.0
2015-01-15,690.0,4.0,7,300.0
2015-01-15,690.0,4.0,8,296.0
2015-01-15,690.0,4.0,9,597.0
2015-01-15,690.0,4.0,10,541.0
2015-01-16,691.0,5.0,1,318.0
2015-01-16,691.0,5.0,2,507.0
2015-01-16,691.0,5.0,3,527.0
2015-01-16,691.0,5.0,4,591.0
2015-01-16,691.0,5.0,5,114.0
2015-01-16,691.0,5.0,6,302.0
2015-01-16,691.0,5.0,7,328.0
2015-01-16,691.0,5.0,8,296.0
2015-01-16,691.0,5.0,9,573.0
2015-01-16,691.0,5.0,10,677.0
2015-01-17,692.0,6.0,1,33.0
2015-01-17,692.0,6.0,2,35.0
2015-01-17,692.0,6.0,4,116.0
2015-01-17,692.0,6.0,5,36.0
2015-01-17,692.0,6.0,6,63.0
2015-01-17,692.0,6.0,7,68.0
2015-01-17,692.0,6.0,9,146.0
2015-01-17,692.0,6.0,10,246.0
2015-01-18,693.0,7.0,10,24.0
2015-01-19,694.0,1.0,1,265.0
2015-01-19,694.0,1.0,2,366.0
2015-01-19,694.0,1.0,3,554.0
2015-01-19,694.0,1.0,4,462.0
2015-01-19,694.0,1.0,5,257.0
2015-01-19,694.0,1.0,6,353.0
2015-01-19,694.0,1.0,7,300.0
2015-01-19,694.0,1.0,8,215.0
2015-01-19,694.0,1.0,9,872.0
2015-01-19,694.0,1.0,10,655.0
2015-01-20,695.0,2.0,1,364.0
2015-01-20,695.0,2.0,2,317.0
2015-01-20,695.0,2.0,3,485.0
2015-01-20,695.0,2.0,4,693.0
2015-01-20,695.0,2.0,5,214.0
2015-01-20,695.0,2.0,6,365.0
2015-01-20,695.0,2.0,7,614.0
2015-01-20,695.0,2.0,8,571.0
2015-01-20,695.0,2.0,9,911.0
2015-01-20,695.0,2.0,10,955.0
2015-01-21,696.0,3.0,1,216.0
2015-01-21,696.0,3.0,2,427.0
2015-01-21,696.0,3.0,3,259.0
2015-01-21,696.0,3.0,4,625.0
2015-01-21,696.0,3.0,5,233.0
2015-01-21,696.0,3.0,6,400.0
2015-01-21,696.0,3.0,7,478.0
2015-01-21,696.0,3.0,8,345.0
2015-01-21,696.0,3.0,9,1094.0
2015-01-21,696.0,3.0,10,917.0
2015-01-22,697.0,4.0,1,340.0
2015-01-22,697.0,4.0,2,258.0
2015-01-22,697.0,4.0,3,330.0
2015-01-22,697.0,4.0,4,745.0
2015-01-22,697.0,4.0,5,105.0
2015-01-22,697.0,4.0,6,259.0
2015-01-22,697.0,4.0,7,100.0
2015-01-22,697.0,4.0,8,148.0
2015-01-22,697.0,4.0,9,561.0
2015-01-22,697.0,4.0,10,480.0
2015-01-23,698.0,5.0,1,238.0
2015-01-23,698.0,5.0,2,366.0
2015-01-23,698.0,5.0,3,444.0
2015-01-23,698.0,5.0,4,573.0
2015-01-23,698.0,5.0,5,171.0
2015-01-23,698.0,5.0,6,403.0
2015-01-23,698.0,5.0,7,355.0
2015-01-23,698.0,5.0,8,403.0
2015-01-23,698.0,5.0,9,742.0
2015-01-23,698.0,5.0,10,655.0
2015-01-24,699.0,6.0,1,99.0
2015-01-24,699.0,6.0,2,176.0
2015-01-24,699.0,6.0,4,46.0
2015-01-24,699.0,6.0,5,71.0
2015-01-24,699.0,6.0,6,151.0
2015-01-24,699.0,6.0,7,34.0
2015-01-24,699.0,6.0,9,163.0
2015-01-24,699.0,6.0,10,55.0
2015-01-25,700.0,7.0,9,14.0
2015-01-26,701.0,1.0,1,318.0
2015-01-26,701.0,1.0,2,366.0
2015-01-26,701.0,1.0,3,748.0
2015-01-26,701.0,1.0,4,776.0
2015-01-26,701.0,1.0,5,257.0
2015-01-26,701.0,1.0,6,277.0
2015-01-26,701.0,1.0,7,546.0
2015-01-26,701.0,1.0,8,349.0
2015-01-26,701.0,1.0,9,872.0
2015-01-26,701.0,1.0,10,895.0
2015-01-27,702.0,2.0,1,397.0
2015-01-27,702.0,2.0,2,528.0
2015-01-27,702.0,2.0,3,346.0
2015-01-27,702.0,2.0,4,762.0
2015-01-27,702.0,2.0,5,428.0
2015-01-27,702.0,2.0,6,340.0
2015-01-27,702.0,2.0,7,171.0
2015-01-27,702.0,2.0,8,437.0
2015-01-27,702.0,2.0,9,1090.0
2015-01-27,702.0,2.0,10,601.0
2015-01-28,703.0,3.0,1,309.0
2015-01-28,703.0,3.0,2,295.0
2015-01-28,703.0,3.0,3,582.0
2015-01-28,703.0,3.0,4,1035.0
2015-01-28,703.0,3.0,5,367.0
2015-01-28,703.0,3.0,6,506.0
2015-01-28,703.0,3.0,7,382.0
2015-01-28,703.0,3.0,8,376.0
2015-01-28,703.0,3.0,9,1033.0
2015-01-28,703.0,3.0,10,713.0
2015-01-29,704.0,4.0,1,267.0
2015-01-29,704.0,4.0,2,258.0
2015-01-29,704.0,4.0,3,381.0
2015-01-29,704.0,4.0,4,576.0
2015-01-29,704.0,4.0,5,157.0
2015-01-29,704.0,4.0,6,296.0
2015-01-29,704.0,4.0,7,425.0
2015-01-29,704.0,4.0,8,197.0
2015-01-29,704.0,4.0,9,800.0
2015-01-29,704.0,4.0,10,581.0
2015-01-30,705.0,5.0,1,450.0
2015-01-30,705.0,5.0,2,366.0
2015-01-30,705.0,5.0,3,582.0
2015-01-30,705.0,5.0,4,665.0
2015-01-30,705.0,5.0,5,228.0
2015-01-30,705.0,5.0,6,373.0
2015-01-30,705.0,5.0,7,164.0
2015-01-30,705.0,5.0,8,215.0
2015-01-30,705.0,5.0,9,1094.0
2015-01-30,705.0,5.0,10,612.0
2015-01-31,706.0,6.0,1,33.0
2015-01-31,706.0,6.0,2,35.0
2015-01-31,706.0,6.0,4,69.0
2015-01-31,706.0,6.0,5,36.0
2015-01-31,706.0,6.0,6,50.0
2015-01-31,706.0,6.0,7,34.0
2015-01-31,706.0,6.0,8,34.0
2015-01-31,706.0,6.0,9,228.0
2015-01-31,706.0,6.0,10,82.0
2015-02-01,707.0,7.0,9,14.0
2015-02-02,708.0,1.0,1,529.0
2015-02-02,708.0,1.0,2,450.0
2015-02-02,708.0,1.0,3,776.0
2015-02-02,708.0,1.0,4,906.0
2015-02-02,708.0,1.0,5,314.0
2015-02-02,708.0,1.0,6,348.0
2015-02-02,708.0,1.0,7,273.0
2015-02-02,708.0,1.0,8,403.0
2015-02-02,708.0,1.0,9,1419.0
2015-02-02,708.0,1.0,10,1179.0
2015-02-03,709.0,2.0,1,628.0
2015-02-03,709.0,2.0,2,457.0
2015-02-03,709.0,2.0,3,450.0
2015-02-03,709.0,2.0,4,1363.0
2015-02-03,709.0,2.0,5,464.0
2015-02-03,709.0,2.0,6,435.0
2015-02-03,709.0,2.0,7,410.0
2015-02-03,709.0,2.0,8,370.0
2015-02-03,709.0,2.0,9,1172.0
2015-02-03,709.0,2.0,10,846.0
2015-02-04,710.0,3.0,1,525.0
2015-02-04,710.0,3.0,2,492.0
2015-02-04,710.0,3.0,3,291.0
