brand,cnt,date,day,day_of_week,month,r_date,year
7,159.0,710.0,4,3.0,2,2015-02-04,2015
8,564.0,710.0,4,3.0,2,2015-02-04,2015
9,1063.0,710.0,4,3.0,2,2015-02-04,2015
10,688.0,710.0,4,3.0,2,2015-02-04,2015
1,461.0,711.0,5,4.0,2,2015-02-05,2015
2,258.0,711.0,5,4.0,2,2015-02-05,2015
3,559.0,711.0,5,4.0,2,2015-02-05,2015
4,762.0,711.0,5,4.0,2,2015-02-05,2015
5,340.0,711.0,5,4.0,2,2015-02-05,2015
6,356.0,711.0,5,4.0,2,2015-02-05,2015
7,300.0,711.0,5,4.0,2,2015-02-05,2015
8,345.0,711.0,5,4.0,2,2015-02-05,2015
9,943.0,711.0,5,4.0,2,2015-02-05,2015
10,921.0,711.0,5,4.0,2,2015-02-05,2015
1,609.0,712.0,6,5.0,2,2015-02-06,2015
2,478.0,712.0,6,5.0,2,2015-02-06,2015
3,416.0,712.0,6,5.0,2,2015-02-06,2015
4,813.0,712.0,6,5.0,2,2015-02-06,2015
5,571.0,712.0,6,5.0,2,2015-02-06,2015
6,318.0,712.0,6,5.0,2,2015-02-06,2015
7,382.0,712.0,6,5.0,2,2015-02-06,2015
8,215.0,712.0,6,5.0,2,2015-02-06,2015
9,1172.0,712.0,6,5.0,2,2015-02-06,2015
10,808.0,712.0,6,5.0,2,2015-02-06,2015
1,99.0,713.0,7,6.0,2,2015-02-07,2015
2,70.0,713.0,7,6.0,2,2015-02-07,2015
3,35.0,713.0,7,6.0,2,2015-02-07,2015
4,162.0,713.0,7,6.0,2,2015-02-07,2015
5,107.0,713.0,7,6.0,2,2015-02-07,2015
6,32.0,713.0,7,6.0,2,2015-02-07,2015
7,136.0,713.0,7,6.0,2,2015-02-07,2015
9,244.0,713.0,7,6.0,2,2015-02-07,2015
10,191.0,713.0,7,6.0,2,2015-02-07,2015
1,774.0,714.0,8,7.0,2,2015-02-08,2015
2,457.0,714.0,8,7.0,2,2015-02-08,2015
3,450.0,714.0,8,7.0,2,2015-02-08,2015
4,440.0,714.0,8,7.0,2,2015-02-08,2015
5,464.0,714.0,8,7.0,2,2015-02-08,2015
6,311.0,714.0,8,7.0,2,2015-02-08,2015
7,473.0,714.0,8,7.0,2,2015-02-08,2015
8,175.0,714.0,8,7.0,2,2015-02-08,2015
9,832.0,714.0,8,7.0,2,2015-02-08,2015
10,852.0,714.0,8,7.0,2,2015-02-08,2015
1,476.0,715.0,9,1.0,2,2015-02-09,2015
2,281.0,715.0,9,1.0,2,2015-02-09,2015
3,582.0,715.0,9,1.0,2,2015-02-09,2015
4,1423.0,715.0,9,1.0,2,2015-02-09,2015
5,685.0,715.0,9,1.0,2,2015-02-09,2015
6,438.0,715.0,9,1.0,2,2015-02-09,2015
7,382.0,715.0,9,1.0,2,2015-02-09,2015
8,645.0,715.0,9,1.0,2,2015-02-09,2015
9,1133.0,715.0,9,1.0,2,2015-02-09,2015
10,1245.0,715.0,9,1.0,2,2015-02-09,2015
1,132.0,716.0,10,2.0,2,2015-02-10,2015
2,317.0,716.0,10,2.0,2,2015-02-10,2015
3,243.0,716.0,10,2.0,2,2015-02-10,2015
4,485.0,716.0,10,2.0,2,2015-02-10,2015
5,214.0,716.0,10,2.0,2,2015-02-10,2015
6,126.0,716.0,10,2.0,2,2015-02-10,2015
7,68.0,716.0,10,2.0,2,2015-02-10,2015
8,370.0,716.0,10,2.0,2,2015-02-10,2015
9,505.0,716.0,10,2.0,2,2015-02-10,2015
10,737.0,716.0,10,2.0,2,2015-02-10,2015
1,710.0,718.0,11,3.0,2,2015-02-11,2015
2,525.0,718.0,11,3.0,2,2015-02-11,2015
3,356.0,718.0,11,3.0,2,2015-02-11,2015
4,970.0,718.0,11,3.0,2,2015-02-11,2015
5,733.0,718.0,11,3.0,2,2015-02-11,2015
6,447.0,718.0,11,3.0,2,2015-02-11,2015
7,159.0,718.0,11,3.0,2,2015-02-11,2015
8,314.0,718.0,11,3.0,2,2015-02-11,2015
9,1154.0,718.0,11,3.0,2,2015-02-11,2015
10,1554.0,718.0,11,3.0,2,2015-02-11,2015
1,728.0,719.0,12,4.0,2,2015-02-12,2015
2,490.0,719.0,12,4.0,2,2015-02-12,2015
3,305.0,719.0,12,4.0,2,2015-02-12,2015
4,932.0,719.0,12,4.0,2,2015-02-12,2015
5,262.0,719.0,12,4.0,2,2015-02-12,2015
6,337.0,719.0,12,4.0,2,2015-02-12,2015
7,275.0,719.0,12,4.0,2,2015-02-12,2015
8,444.0,719.0,12,4.0,2,2015-02-12,2015
9,1122.0,719.0,12,4.0,2,2015-02-12,2015
10,1121.0,719.0,12,4.0,2,2015-02-12,2015
1,953.0,720.0,13,5.0,2,2015-02-13,2015
2,422.0,720.0,13,5.0,2,2015-02-13,2015
3,416.0,720.0,13,5.0,2,2015-02-13,2015
4,702.0,720.0,13,5.0,2,2015-02-13,2015
5,171.0,720.0,13,5.0,2,2015-02-13,2015
6,343.0,720.0,13,5.0,2,2015-02-13,2015
7,546.0,720.0,13,5.0,2,2015-02-13,2015
8,296.0,720.0,13,5.0,2,2015-02-13,2015
9,937.0,720.0,13,5.0,2,2015-02-13,2015
10,917.0,720.0,13,5.0,2,2015-02-13,2015
1,331.0,721.0,14,6.0,2,2015-02-14,2015
2,387.0,721.0,14,6.0,2,2015-02-14,2015
3,208.0,721.0,14,6.0,2,2015-02-14,2015
4,416.0,721.0,14,6.0,2,2015-02-14,2015
5,71.0,721.0,14,6.0,2,2015-02-14,2015
6,151.0,721.0,14,6.0,2,2015-02-14,2015
7,68.0,721.0,14,6.0,2,2015-02-14,2015
8,134.0,721.0,14,6.0,2,2015-02-14,2015
9,423.0,721.0,14,6.0,2,2015-02-14,2015
10,519.0,721.0,14,6.0,2,2015-02-14,2015
3,30.0,722.0,15,7.0,2,2015-02-15,2015
9,14.0,722.0,15,7.0,2,2015-02-15,2015
1,900.0,723.0,16,1.0,2,2015-02-16,2015
2,478.0,723.0,16,1.0,2,2015-02-16,2015
3,360.0,723.0,16,1.0,2,2015-02-16,2015
4,758.0,723.0,16,1.0,2,2015-02-16,2015
5,371.0,723.0,16,1.0,2,2015-02-16,2015
6,403.0,723.0,16,1.0,2,2015-02-16,2015
7,464.0,723.0,16,1.0,2,2015-02-16,2015
8,188.0,723.0,16,1.0,2,2015-02-16,2015
9,1042.0,723.0,16,1.0,2,2015-02-16,2015
10,786.0,723.0,16,1.0,2,2015-02-16,2015
1,628.0,724.0,17,2.0,2,2015-02-17,2015
2,492.0,724.0,17,2.0,2,2015-02-17,2015
3,243.0,724.0,17,2.0,2,2015-02-17,2015
4,855.0,724.0,17,2.0,2,2015-02-17,2015
5,143.0,724.0,17,2.0,2,2015-02-17,2015
6,491.0,724.0,17,2.0,2,2015-02-17,2015
7,307.0,724.0,17,2.0,2,2015-02-17,2015
8,235.0,724.0,17,2.0,2,2015-02-17,2015
9,944.0,724.0,17,2.0,2,2015-02-17,2015
10,573.0,724.0,17,2.0,2,2015-02-17,2015
1,154.0,725.0,18,3.0,2,2015-02-18,2015
2,460.0,725.0,18,3.0,2,2015-02-18,2015
3,162.0,725.0,18,3.0,2,2015-02-18,2015
4,431.0,725.0,18,3.0,2,2015-02-18,2015
5,167.0,725.0,18,3.0,2,2015-02-18,2015
6,218.0,725.0,18,3.0,2,2015-02-18,2015
7,414.0,725.0,18,3.0,2,2015-02-18,2015
8,220.0,725.0,18,3.0,2,2015-02-18,2015
9,243.0,725.0,18,3.0,2,2015-02-18,2015
10,510.0,725.0,18,3.0,2,2015-02-18,2015
1,340.0,726.0,19,4.0,2,2015-02-19,2015
2,181.0,726.0,19,4.0,2,2015-02-19,2015
3,76.0,726.0,19,4.0,2,2015-02-19,2015
4,356.0,726.0,19,4.0,2,2015-02-19,2015
5,52.0,726.0,19,4.0,2,2015-02-19,2015
6,180.0,726.0,19,4.0,2,2015-02-19,2015
7,225.0,726.0,19,4.0,2,2015-02-19,2015
8,246.0,726.0,19,4.0,2,2015-02-19,2015
9,263.0,726.0,19,4.0,2,2015-02-19,2015
10,240.0,726.0,19,4.0,2,2015-02-19,2015
1,450.0,727.0,20,5.0,2,2015-02-20,2015
2,197.0,727.0,20,5.0,2,2015-02-20,2015
3,333.0,727.0,20,5.0,2,2015-02-20,2015
4,388.0,727.0,20,5.0,2,2015-02-20,2015
5,86.0,727.0,20,5.0,2,2015-02-20,2015
6,207.0,727.0,20,5.0,2,2015-02-20,2015
7,328.0,727.0,20,5.0,2,2015-02-20,2015
8,108.0,727.0,20,5.0,2,2015-02-20,2015
9,508.0,727.0,20,5.0,2,2015-02-20,2015
10,393.0,727.0,20,5.0,2,2015-02-20,2015
1,33.0,728.0,21,6.0,2,2015-02-21,2015
2,35.0,728.0,21,6.0,2,2015-02-21,2015
3,35.0,728.0,21,6.0,2,2015-02-21,2015
4,139.0,728.0,21,6.0,2,2015-02-21,2015
6,13.0,728.0,21,6.0,2,2015-02-21,2015
9,98.0,728.0,21,6.0,2,2015-02-21,2015
1,370.0,729.0,23,1.0,2,2015-02-23,2015
2,366.0,729.0,23,1.0,2,2015-02-23,2015
3,249.0,729.0,23,1.0,2,2015-02-23,2015
4,351.0,729.0,23,1.0,2,2015-02-23,2015
5,86.0,729.0,23,1.0,2,2015-02-23,2015
6,217.0,729.0,23,1.0,2,2015-02-23,2015
7,164.0,729.0,23,1.0,2,2015-02-23,2015
8,323.0,729.0,23,1.0,2,2015-02-23,2015
9,495.0,729.0,23,1.0,2,2015-02-23,2015
10,459.0,729.0,23,1.0,2,2015-02-23,2015
1,430.0,730.0,24,2.0,2,2015-02-24,2015
2,211.0,730.0,24,2.0,2,2015-02-24,2015
3,243.0,730.0,24,2.0,2,2015-02-24,2015
4,624.0,730.0,24,2.0,2,2015-02-24,2015
5,71.0,730.0,24,2.0,2,2015-02-24,2015
6,258.0,730.0,24,2.0,2,2015-02-24,2015
7,341.0,730.0,24,2.0,2,2015-02-24,2015
8,202.0,730.0,24,2.0,2,2015-02-24,2015
9,618.0,730.0,24,2.0,2,2015-02-24,2015
10,437.0,730.0,24,2.0,2,2015-02-24,2015
1,154.0,731.0,25,3.0,2,2015-02-25,2015
2,230.0,731.0,25,3.0,2,2015-02-25,2015
3,129.0,731.0,25,3.0,2,2015-02-25,2015
4,345.0,731.0,25,3.0,2,2015-02-25,2015
5,133.0,731.0,25,3.0,2,2015-02-25,2015
6,218.0,731.0,25,3.0,2,2015-02-25,2015
7,287.0,731.0,25,3.0,2,2015-02-25,2015
8,125.0,731.0,25,3.0,2,2015-02-25,2015
9,623.0,731.0,25,3.0,2,2015-02-25,2015
10,382.0,731.0,25,3.0,2,2015-02-25,2015
1,437.0,732.0,26,4.0,2,2015-02-26,2015
2,206.0,732.0,26,4.0,2,2015-02-26,2015
3,254.0,732.0,26,4.0,2,2015-02-26,2015
4,390.0,732.0,26,4.0,2,2015-02-26,2015
5,209.0,732.0,26,4.0,2,2015-02-26,2015
6,180.0,732.0,26,4.0,2,2015-02-26,2015
7,150.0,732.0,26,4.0,2,2015-02-26,2015
8,99.0,732.0,26,4.0,2,2015-02-26,2015
9,465.0,732.0,26,4.0,2,2015-02-26,2015
10,300.0,732.0,26,4.0,2,2015-02-26,2015
1,397.0,733.0,27,5.0,2,2015-02-27,2015
2,113.0,733.0,27,5.0,2,2015-02-27,2015
3,139.0,733.0,27,5.0,2,2015-02-27,2015
4,444.0,733.0,27,5.0,2,2015-02-27,2015
5,114.0,733.0,27,5.0,2,2015-02-27,2015
6,151.0,733.0,27,5.0,2,2015-02-27,2015
7,273.0,733.0,27,5.0,2,2015-02-27,2015
8,269.0,733.0,27,5.0,2,2015-02-27,2015
9,469.0,733.0,27,5.0,2,2015-02-27,2015
10,284.0,733.0,27,5.0,2,2015-02-27,2015
1,66.0,734.0,28,6.0,2,2015-02-28,2015
2,35.0,734.0,28,6.0,2,2015-02-28,2015
3,104.0,734.0,28,6.0,2,2015-02-28,2015
4,69.0,734.0,28,6.0,2,2015-02-28,2015
6,32.0,734.0,28,6.0,2,2015-02-28,2015
7,34.0,734.0,28,6.0,2,2015-02-28,2015
8,67.0,734.0,28,6.0,2,2015-02-28,2015
9,49.0,734.0,28,6.0,2,2015-02-28,2015
10,55.0,734.0,28,6.0,2,2015-02-28,2015
6,5.0,735.0,1,7.0,3,2015-03-01,2015
1,529.0,736.0,2,1.0,3,2015-03-02,2015
2,169.0,736.0,2,1.0,3,2015-03-02,2015
3,277.0,736.0,2,1.0,3,2015-03-02,2015
4,573.0,736.0,2,1.0,3,2015-03-02,2015
5,257.0,736.0,2,1.0,3,2015-03-02,2015
6,217.0,736.0,2,1.0,3,2015-03-02,2015
7,273.0,736.0,2,1.0,3,2015-03-02,2015
8,269.0,736.0,2,1.0,3,2015-03-02,2015
9,560.0,736.0,2,1.0,3,2015-03-02,2015
10,524.0,736.0,2,1.0,3,2015-03-02,2015
1,331.0,737.0,3,2.0,3,2015-03-03,2015
2,176.0,737.0,3,2.0,3,2015-03-03,2015
3,139.0,737.0,3,2.0,3,2015-03-03,2015
4,693.0,737.0,3,2.0,3,2015-03-03,2015
5,250.0,737.0,3,2.0,3,2015-03-03,2015
6,202.0,737.0,3,2.0,3,2015-03-03,2015
7,136.0,737.0,3,2.0,3,2015-03-03,2015
8,168.0,737.0,3,2.0,3,2015-03-03,2015
9,391.0,737.0,3,2.0,3,2015-03-03,2015
10,464.0,737.0,3,2.0,3,2015-03-03,2015
1,278.0,738.0,4,3.0,3,2015-03-04,2015
2,263.0,738.0,4,3.0,3,2015-03-04,2015
3,162.0,738.0,4,3.0,3,2015-03-04,2015
4,798.0,738.0,4,3.0,3,2015-03-04,2015
5,100.0,738.0,4,3.0,3,2015-03-04,2015
6,206.0,738.0,4,3.0,3,2015-03-04,2015
7,478.0,738.0,4,3.0,3,2015-03-04,2015
8,314.0,738.0,4,3.0,3,2015-03-04,2015
9,456.0,738.0,4,3.0,3,2015-03-04,2015
10,204.0,738.0,4,3.0,3,2015-03-04,2015
1,315.0,739.0,5,4.0,3,2015-03-05,2015
2,52.0,739.0,5,4.0,3,2015-03-05,2015
3,203.0,739.0,5,4.0,3,2015-03-05,2015
4,288.0,739.0,5,4.0,3,2015-03-05,2015
5,236.0,739.0,5,4.0,3,2015-03-05,2015
6,92.0,739.0,5,4.0,3,2015-03-05,2015
7,200.0,739.0,5,4.0,3,2015-03-05,2015
8,197.0,739.0,5,4.0,3,2015-03-05,2015
9,263.0,739.0,5,4.0,3,2015-03-05,2015
10,320.0,739.0,5,4.0,3,2015-03-05,2015
1,370.0,740.0,6,5.0,3,2015-03-06,2015
2,169.0,740.0,6,5.0,3,2015-03-06,2015
3,305.0,740.0,6,5.0,3,2015-03-06,2015
4,573.0,740.0,6,5.0,3,2015-03-06,2015
5,114.0,740.0,6,5.0,3,2015-03-06,2015
6,227.0,740.0,6,5.0,3,2015-03-06,2015
7,546.0,740.0,6,5.0,3,2015-03-06,2015
8,161.0,740.0,6,5.0,3,2015-03-06,2015
9,326.0,740.0,6,5.0,3,2015-03-06,2015
10,218.0,740.0,6,5.0,3,2015-03-06,2015
1,132.0,741.0,7,6.0,3,2015-03-07,2015
2,211.0,741.0,7,6.0,3,2015-03-07,2015
3,69.0,741.0,7,6.0,3,2015-03-07,2015
4,208.0,741.0,7,6.0,3,2015-03-07,2015
5,71.0,741.0,7,6.0,3,2015-03-07,2015
6,189.0,741.0,7,6.0,3,2015-03-07,2015
7,136.0,741.0,7,6.0,3,2015-03-07,2015
8,34.0,741.0,7,6.0,3,2015-03-07,2015
9,244.0,741.0,7,6.0,3,2015-03-07,2015
10,164.0,741.0,7,6.0,3,2015-03-07,2015
1,318.0,742.0,9,1.0,3,2015-03-09,2015
2,253.0,742.0,9,1.0,3,2015-03-09,2015
3,222.0,742.0,9,1.0,3,2015-03-09,2015
4,758.0,742.0,9,1.0,3,2015-03-09,2015
5,314.0,742.0,9,1.0,3,2015-03-09,2015
6,312.0,742.0,9,1.0,3,2015-03-09,2015
7,300.0,742.0,9,1.0,3,2015-03-09,2015
8,108.0,742.0,9,1.0,3,2015-03-09,2015
9,560.0,742.0,9,1.0,3,2015-03-09,2015
10,437.0,742.0,9,1.0,3,2015-03-09,2015
1,529.0,743.0,10,2.0,3,2015-03-10,2015
2,317.0,743.0,10,2.0,3,2015-03-10,2015
3,243.0,743.0,10,2.0,3,2015-03-10,2015
4,785.0,743.0,10,2.0,3,2015-03-10,2015
5,143.0,743.0,10,2.0,3,2015-03-10,2015
6,239.0,743.0,10,2.0,3,2015-03-10,2015
7,136.0,743.0,10,2.0,3,2015-03-10,2015
8,34.0,743.0,10,2.0,3,2015-03-10,2015
9,537.0,743.0,10,2.0,3,2015-03-10,2015
10,300.0,743.0,10,2.0,3,2015-03-10,2015
1,309.0,744.0,11,3.0,3,2015-03-11,2015
2,230.0,744.0,11,3.0,3,2015-03-11,2015
3,323.0,744.0,11,3.0,3,2015-03-11,2015
4,582.0,744.0,11,3.0,3,2015-03-11,2015
5,133.0,744.0,11,3.0,3,2015-03-11,2015
6,218.0,744.0,11,3.0,3,2015-03-11,2015
7,414.0,744.0,11,3.0,3,2015-03-11,2015
8,376.0,744.0,11,3.0,3,2015-03-11,2015
9,456.0,744.0,11,3.0,3,2015-03-11,2015
10,510.0,744.0,11,3.0,3,2015-03-11,2015
1,267.0,745.0,12,4.0,3,2015-03-12,2015
2,155.0,745.0,12,4.0,3,2015-03-12,2015
3,254.0,745.0,12,4.0,3,2015-03-12,2015
4,407.0,745.0,12,4.0,3,2015-03-12,2015
5,183.0,745.0,12,4.0,3,2015-03-12,2015
6,157.0,745.0,12,4.0,3,2015-03-12,2015
7,200.0,745.0,12,4.0,3,2015-03-12,2015
8,25.0,745.0,12,4.0,3,2015-03-12,2015
9,406.0,745.0,12,4.0,3,2015-03-12,2015
10,200.0,745.0,12,4.0,3,2015-03-12,2015
1,291.0,746.0,13,5.0,3,2015-03-13,2015
2,169.0,746.0,13,5.0,3,2015-03-13,2015
3,194.0,746.0,13,5.0,3,2015-03-13,2015
4,684.0,746.0,13,5.0,3,2015-03-13,2015
5,200.0,746.0,13,5.0,3,2015-03-13,2015
6,222.0,746.0,13,5.0,3,2015-03-13,2015
7,355.0,746.0,13,5.0,3,2015-03-13,2015
8,81.0,746.0,13,5.0,3,2015-03-13,2015
9,404.0,746.0,13,5.0,3,2015-03-13,2015
10,371.0,746.0,13,5.0,3,2015-03-13,2015
1,66.0,747.0,14,6.0,3,2015-03-14,2015
4,116.0,747.0,14,6.0,3,2015-03-14,2015
6,32.0,747.0,14,6.0,3,2015-03-14,2015
7,136.0,747.0,14,6.0,3,2015-03-14,2015
8,34.0,747.0,14,6.0,3,2015-03-14,2015
9,81.0,747.0,14,6.0,3,2015-03-14,2015
10,55.0,747.0,14,6.0,3,2015-03-14,2015
1,265.0,748.0,16,1.0,3,2015-03-16,2015
2,169.0,748.0,16,1.0,3,2015-03-16,2015
3,249.0,748.0,16,1.0,3,2015-03-16,2015
4,536.0,748.0,16,1.0,3,2015-03-16,2015
5,286.0,748.0,16,1.0,3,2015-03-16,2015
6,222.0,748.0,16,1.0,3,2015-03-16,2015
7,464.0,748.0,16,1.0,3,2015-03-16,2015
8,242.0,748.0,16,1.0,3,2015-03-16,2015
9,482.0,748.0,16,1.0,3,2015-03-16,2015
10,546.0,748.0,16,1.0,3,2015-03-16,2015
1,761.0,749.0,17,2.0,3,2015-03-17,2015
2,70.0,749.0,17,2.0,3,2015-03-17,2015
3,485.0,749.0,17,2.0,3,2015-03-17,2015
4,531.0,749.0,17,2.0,3,2015-03-17,2015
5,143.0,749.0,17,2.0,3,2015-03-17,2015
6,176.0,749.0,17,2.0,3,2015-03-17,2015
7,375.0,749.0,17,2.0,3,2015-03-17,2015
8,101.0,749.0,17,2.0,3,2015-03-17,2015
9,586.0,749.0,17,2.0,3,2015-03-17,2015
10,491.0,749.0,17,2.0,3,2015-03-17,2015
1,340.0,750.0,18,3.0,3,2015-03-18,2015
2,295.0,750.0,18,3.0,3,2015-03-18,2015
3,291.0,750.0,18,3.0,3,2015-03-18,2015
4,496.0,750.0,18,3.0,3,2015-03-18,2015
5,200.0,750.0,18,3.0,3,2015-03-18,2015
6,235.0,750.0,18,3.0,3,2015-03-18,2015
7,223.0,750.0,18,3.0,3,2015-03-18,2015
8,282.0,750.0,18,3.0,3,2015-03-18,2015
9,516.0,750.0,18,3.0,3,2015-03-18,2015
10,306.0,750.0,18,3.0,3,2015-03-18,2015
1,243.0,751.0,19,4.0,3,2015-03-19,2015
2,155.0,751.0,19,4.0,3,2015-03-19,2015
3,203.0,751.0,19,4.0,3,2015-03-19,2015
4,373.0,751.0,19,4.0,3,2015-03-19,2015
5,105.0,751.0,19,4.0,3,2015-03-19,2015
6,74.0,751.0,19,4.0,3,2015-03-19,2015
7,275.0,751.0,19,4.0,3,2015-03-19,2015
8,123.0,751.0,19,4.0,3,2015-03-19,2015
9,322.0,751.0,19,4.0,3,2015-03-19,2015
10,120.0,751.0,19,4.0,3,2015-03-19,2015
1,344.0,752.0,20,5.0,3,2015-03-20,2015
2,169.0,752.0,20,5.0,3,2015-03-20,2015
3,249.0,752.0,20,5.0,3,2015-03-20,2015
4,444.0,752.0,20,5.0,3,2015-03-20,2015
5,371.0,752.0,20,5.0,3,2015-03-20,2015
6,207.0,752.0,20,5.0,3,2015-03-20,2015
7,164.0,752.0,20,5.0,3,2015-03-20,2015
8,188.0,752.0,20,5.0,3,2015-03-20,2015
9,508.0,752.0,20,5.0,3,2015-03-20,2015
10,459.0,752.0,20,5.0,3,2015-03-20,2015
6,25.0,753.0,21,6.0,3,2015-03-21,2015
10,55.0,753.0,21,6.0,3,2015-03-21,2015
1,529.0,754.0,24,2.0,3,2015-03-24,2015
2,387.0,754.0,24,2.0,3,2015-03-24,2015
3,381.0,754.0,24,2.0,3,2015-03-24,2015
4,1086.0,754.0,24,2.0,3,2015-03-24,2015
5,536.0,754.0,24,2.0,3,2015-03-24,2015
6,271.0,754.0,24,2.0,3,2015-03-24,2015
7,375.0,754.0,24,2.0,3,2015-03-24,2015
8,470.0,754.0,24,2.0,3,2015-03-24,2015
9,651.0,754.0,24,2.0,3,2015-03-24,2015
10,628.0,754.0,24,2.0,3,2015-03-24,2015
1,432.0,755.0,25,3.0,3,2015-03-25,2015
2,131.0,755.0,25,3.0,3,2015-03-25,2015
3,356.0,755.0,25,3.0,3,2015-03-25,2015
4,819.0,755.0,25,3.0,3,2015-03-25,2015
5,333.0,755.0,25,3.0,3,2015-03-25,2015
6,306.0,755.0,25,3.0,3,2015-03-25,2015
7,287.0,755.0,25,3.0,3,2015-03-25,2015
8,345.0,755.0,25,3.0,3,2015-03-25,2015
9,547.0,755.0,25,3.0,3,2015-03-25,2015
10,561.0,755.0,25,3.0,3,2015-03-25,2015
1,194.0,756.0,26,4.0,3,2015-03-26,2015
2,181.0,756.0,26,4.0,3,2015-03-26,2015
3,330.0,756.0,26,4.0,3,2015-03-26,2015
4,271.0,756.0,26,4.0,3,2015-03-26,2015
5,236.0,756.0,26,4.0,3,2015-03-26,2015
6,152.0,756.0,26,4.0,3,2015-03-26,2015
7,150.0,756.0,26,4.0,3,2015-03-26,2015
8,172.0,756.0,26,4.0,3,2015-03-26,2015
9,382.0,756.0,26,4.0,3,2015-03-26,2015
10,300.0,756.0,26,4.0,3,2015-03-26,2015
1,106.0,757.0,27,5.0,3,2015-03-27,2015
2,281.0,757.0,27,5.0,3,2015-03-27,2015
3,277.0,757.0,27,5.0,3,2015-03-27,2015
4,407.0,757.0,27,5.0,3,2015-03-27,2015
5,143.0,757.0,27,5.0,3,2015-03-27,2015
6,146.0,757.0,27,5.0,3,2015-03-27,2015
7,300.0,757.0,27,5.0,3,2015-03-27,2015
8,269.0,757.0,27,5.0,3,2015-03-27,2015
9,404.0,757.0,27,5.0,3,2015-03-27,2015
10,502.0,757.0,27,5.0,3,2015-03-27,2015
1,66.0,758.0,28,6.0,3,2015-03-28,2015
4,46.0,758.0,28,6.0,3,2015-03-28,2015
6,63.0,758.0,28,6.0,3,2015-03-28,2015
7,34.0,758.0,28,6.0,3,2015-03-28,2015
9,228.0,758.0,28,6.0,3,2015-03-28,2015
10,27.0,758.0,28,6.0,3,2015-03-28,2015
4,20.0,759.0,29,7.0,3,2015-03-29,2015
1,450.0,760.0,30,1.0,3,2015-03-30,2015
2,225.0,760.0,30,1.0,3,2015-03-30,2015
3,388.0,760.0,30,1.0,3,2015-03-30,2015
4,462.0,760.0,30,1.0,3,2015-03-30,2015
5,371.0,760.0,30,1.0,3,2015-03-30,2015
6,197.0,760.0,30,1.0,3,2015-03-30,2015
7,273.0,760.0,30,1.0,3,2015-03-30,2015
8,296.0,760.0,30,1.0,3,2015-03-30,2015
9,443.0,760.0,30,1.0,3,2015-03-30,2015
10,328.0,760.0,30,1.0,3,2015-03-30,2015
1,232.0,761.0,31,2.0,3,2015-03-31,2015
2,246.0,761.0,31,2.0,3,2015-03-31,2015
3,277.0,761.0,31,2.0,3,2015-03-31,2015
4,462.0,761.0,31,2.0,3,2015-03-31,2015
5,214.0,761.0,31,2.0,3,2015-03-31,2015
6,284.0,761.0,31,2.0,3,2015-03-31,2015
7,205.0,761.0,31,2.0,3,2015-03-31,2015
8,269.0,761.0,31,2.0,3,2015-03-31,2015
9,423.0,761.0,31,2.0,3,2015-03-31,2015
10,382.0,761.0,31,2.0,3,2015-03-31,2015
1,185.0,762.0,1,3.0,4,2015-04-01,2015
2,66.0,762.0,1,3.0,4,2015-04-01,2015
3,388.0,762.0,1,3.0,4,2015-04-01,2015
4,259.0,762.0,1,3.0,4,2015-04-01,2015
5,300.0,762.0,1,3.0,4,2015-04-01,2015
6,165.0,762.0,1,3.0,4,2015-04-01,2015
7,96.0,762.0,1,3.0,4,2015-04-01,2015
8,470.0,762.0,1,3.0,4,2015-04-01,2015
9,471.0,762.0,1,3.0,4,2015-04-01,2015
10,331.0,762.0,1,3.0,4,2015-04-01,2015
1,340.0,763.0,2,4.0,4,2015-04-02,2015
2,155.0,763.0,2,4.0,4,2015-04-02,2015
3,178.0,763.0,2,4.0,4,2015-04-02,2015
4,356.0,763.0,2,4.0,4,2015-04-02,2015
5,105.0,763.0,2,4.0,4,2015-04-02,2015
6,208.0,763.0,2,4.0,4,2015-04-02,2015
7,200.0,763.0,2,4.0,4,2015-04-02,2015
8,296.0,763.0,2,4.0,4,2015-04-02,2015
9,310.0,763.0,2,4.0,4,2015-04-02,2015
10,340.0,763.0,2,4.0,4,2015-04-02,2015
1,344.0,764.0,3,5.0,4,2015-04-03,2015
2,281.0,764.0,3,5.0,4,2015-04-03,2015
3,194.0,764.0,3,5.0,4,2015-04-03,2015
4,240.0,764.0,3,5.0,4,2015-04-03,2015
5,171.0,764.0,3,5.0,4,2015-04-03,2015
6,207.0,764.0,3,5.0,4,2015-04-03,2015
7,218.0,764.0,3,5.0,4,2015-04-03,2015
8,215.0,764.0,3,5.0,4,2015-04-03,2015
9,482.0,764.0,3,5.0,4,2015-04-03,2015
10,262.0,764.0,3,5.0,4,2015-04-03,2015
2,35.0,765.0,4,6.0,4,2015-04-04,2015
3,104.0,765.0,4,6.0,4,2015-04-04,2015
4,46.0,765.0,4,6.0,4,2015-04-04,2015
5,36.0,765.0,4,6.0,4,2015-04-04,2015
6,19.0,765.0,4,6.0,4,2015-04-04,2015
7,34.0,765.0,4,6.0,4,2015-04-04,2015
9,81.0,765.0,4,6.0,4,2015-04-04,2015
10,27.0,765.0,4,6.0,4,2015-04-04,2015
1,397.0,766.0,6,1.0,4,2015-04-06,2015
2,84.0,766.0,6,1.0,4,2015-04-06,2015
3,277.0,766.0,6,1.0,4,2015-04-06,2015
