r_date,date,brand,day_of_week,cnt
2015-01-06,681.0,3,2.0,520.0
2015-01-06,681.0,4,2.0,1132.0
2015-01-06,681.0,5,2.0,143.0
2015-01-06,681.0,6,2.0,359.0
2015-01-06,681.0,7,2.0,341.0
2015-01-06,681.0,8,2.0,269.0
2015-01-06,681.0,9,2.0,1953.0
2015-01-06,681.0,10,2.0,628.0
2015-01-07,682.0,1,3.0,309.0
2015-01-07,682.0,2,3.0,525.0
2015-01-07,682.0,3,3.0,453.0
2015-01-07,682.0,4,3.0,539.0
2015-01-07,682.0,5,3.0,267.0
2015-01-07,682.0,6,3.0,294.0
2015-01-07,682.0,7,3.0,191.0
2015-01-07,682.0,8,3.0,157.0
2015-01-07,682.0,9,3.0,1625.0
2015-01-07,682.0,10,3.0,510.0
2015-01-08,683.0,1,4.0,315.0
2015-01-08,683.0,2,4.0,361.0
2015-01-08,683.0,3,4.0,229.0
2015-01-08,683.0,4,4.0,695.0
2015-01-08,683.0,5,4.0,209.0
2015-01-08,683.0,6,4.0,245.0
2015-01-08,683.0,7,4.0,350.0
2015-01-08,683.0,8,4.0,123.0
2015-01-08,683.0,9,4.0,597.0
2015-01-08,683.0,10,4.0,721.0
2015-01-09,684.0,1,5.0,318.0
2015-01-09,684.0,2,5.0,366.0
2015-01-09,684.0,3,5.0,444.0
2015-01-09,684.0,4,5.0,832.0
2015-01-09,684.0,5,5.0,200.0
2015-01-09,684.0,6,5.0,403.0
2015-01-09,684.0,7,5.0,410.0
2015-01-09,684.0,8,5.0,296.0
2015-01-09,684.0,9,5.0,911.0
2015-01-09,684.0,10,5.0,568.0
2015-01-10,685.0,1,,
2015-01-10,685.0,2,6.0,35.0
2015-01-10,685.0,3,6.0,69.0
2015-01-10,685.0,4,6.0,69.0
2015-01-10,685.0,5,,
2015-01-10,685.0,6,6.0,44.0
2015-01-10,685.0,7,6.0,34.0
2015-01-10,685.0,8,6.0,34.0
2015-01-10,685.0,9,6.0,114.0
2015-01-10,685.0,10,6.0,55.0
2015-01-11,686.0,1,,
2015-01-11,686.0,2,,
2015-01-11,686.0,3,,
2015-01-11,686.0,4,,
2015-01-11,686.0,5,,
2015-01-11,686.0,6,,
2015-01-11,686.0,7,,
2015-01-11,686.0,8,,
2015-01-11,686.0,9,,
2015-01-11,686.0,10,7.0,24.0
2015-01-12,687.0,1,1.0,265.0
2015-01-12,687.0,2,1.0,507.0
2015-01-12,687.0,3,1.0,527.0
2015-01-12,687.0,4,1.0,573.0
2015-01-12,687.0,5,1.0,457.0
2015-01-12,687.0,6,1.0,363.0
2015-01-12,687.0,7,1.0,437.0
2015-01-12,687.0,8,1.0,108.0
2015-01-12,687.0,9,1.0,898.0
2015-01-12,687.0,10,1.0,1223.0
2015-01-13,688.0,1,2.0,397.0
2015-01-13,688.0,2,2.0,246.0
2015-01-13,688.0,3,2.0,416.0
2015-01-13,688.0,4,2.0,716.0
2015-01-13,688.0,5,2.0,178.0
2015-01-13,688.0,6,2.0,403.0
2015-01-13,688.0,7,2.0,648.0
2015-01-13,688.0,8,2.0,302.0
2015-01-13,688.0,9,2.0,928.0
2015-01-13,688.0,10,2.0,655.0
2015-01-14,689.0,1,3.0,401.0
2015-01-14,689.0,2,3.0,361.0
2015-01-14,689.0,3,3.0,517.0
2015-01-14,689.0,4,3.0,862.0
2015-01-14,689.0,5,3.0,300.0
2015-01-14,689.0,6,3.0,341.0
2015-01-14,689.0,7,3.0,637.0
2015-01-14,689.0,8,3.0,282.0
2015-01-14,689.0,9,3.0,638.0
2015-01-14,689.0,10,3.0,713.0
2015-01-15,690.0,1,4.0,340.0
2015-01-15,690.0,2,4.0,490.0
2015-01-15,690.0,3,4.0,330.0
2015-01-15,690.0,4,4.0,559.0
2015-01-15,690.0,5,4.0,209.0
2015-01-15,690.0,6,4.0,282.0
2015-01-15,690.0,7,4.0,300.0
2015-01-15,690.0,8,4.0,296.0
2015-01-15,690.0,9,4.0,597.0
2015-01-15,690.0,10,4.0,541.0
2015-01-16,691.0,1,5.0,318.0
2015-01-16,691.0,2,5.0,507.0
2015-01-16,691.0,3,5.0,527.0
2015-01-16,691.0,4,5.0,591.0
2015-01-16,691.0,5,5.0,114.0
2015-01-16,691.0,6,5.0,302.0
2015-01-16,691.0,7,5.0,328.0
2015-01-16,691.0,8,5.0,296.0
2015-01-16,691.0,9,5.0,573.0
2015-01-16,691.0,10,5.0,677.0
2015-01-17,692.0,1,6.0,33.0
2015-01-17,692.0,2,6.0,35.0
2015-01-17,692.0,3,,
2015-01-17,692.0,4,6.0,116.0
2015-01-17,692.0,5,6.0,36.0
2015-01-17,692.0,6,6.0,63.0
2015-01-17,692.0,7,6.0,68.0
2015-01-17,692.0,8,,
2015-01-17,692.0,9,6.0,146.0
2015-01-17,692.0,10,6.0,246.0
2015-01-18,693.0,1,,
2015-01-18,693.0,2,,
2015-01-18,693.0,3,,
2015-01-18,693.0,4,,
2015-01-18,693.0,5,,
2015-01-18,693.0,6,,
2015-01-18,693.0,7,,
2015-01-18,693.0,8,,
2015-01-18,693.0,9,,
2015-01-18,693.0,10,7.0,24.0
2015-01-19,694.0,1,1.0,265.0
2015-01-19,694.0,2,1.0,366.0
2015-01-19,694.0,3,1.0,554.0
2015-01-19,694.0,4,1.0,462.0
2015-01-19,694.0,5,1.0,257.0
2015-01-19,694.0,6,1.0,353.0
2015-01-19,694.0,7,1.0,300.0
2015-01-19,694.0,8,1.0,215.0
2015-01-19,694.0,9,1.0,872.0
2015-01-19,694.0,10,1.0,655.0
2015-01-20,695.0,1,2.0,364.0
2015-01-20,695.0,2,2.0,317.0
2015-01-20,695.0,3,2.0,485.0
2015-01-20,695.0,4,2.0,693.0
2015-01-20,695.0,5,2.0,214.0
2015-01-20,695.0,6,2.0,365.0
2015-01-20,695.0,7,2.0,614.0
2015-01-20,695.0,8,2.0,571.0
2015-01-20,695.0,9,2.0,911.0
2015-01-20,695.0,10,2.0,955.0
2015-01-21,696.0,1,3.0,216.0
2015-01-21,696.0,2,3.0,427.0
2015-01-21,696.0,3,3.0,259.0
2015-01-21,696.0,4,3.0,625.0
2015-01-21,696.0,5,3.0,233.0
2015-01-21,696.0,6,3.0,400.0
2015-01-21,696.0,7,3.0,478.0
2015-01-21,696.0,8,3.0,345.0
2015-01-21,696.0,9,3.0,1094.0
2015-01-21,696.0,10,3.0,917.0
2015-01-22,697.0,1,4.0,340.0
2015-01-22,697.0,2,4.0,258.0
2015-01-22,697.0,3,4.0,330.0
2015-01-22,697.0,4,4.0,745.0
2015-01-22,697.0,5,4.0,105.0
2015-01-22,697.0,6,4.0,259.0
2015-01-22,697.0,7,4.0,100.0
2015-01-22,697.0,8,4.0,148.0
2015-01-22,697.0,9,4.0,561.0
2015-01-22,697.0,10,4.0,480.0
2015-01-23,698.0,1,5.0,238.0
2015-01-23,698.0,2,5.0,366.0
2015-01-23,698.0,3,5.0,444.0
2015-01-23,698.0,4,5.0,573.0
2015-01-23,698.0,5,5.0,171.0
2015-01-23,698.0,6,5.0,403.0
2015-01-23,698.0,7,5.0,355.0
2015-01-23,698.0,8,5.0,403.0
2015-01-23,698.0,9,5.0,742.0
2015-01-23,698.0,10,5.0,655.0
2015-01-24,699.0,1,6.0,99.0
2015-01-24,699.0,2,6.0,176.0
2015-01-24,699.0,3,,
2015-01-24,699.0,4,6.0,46.0
2015-01-24,699.0,5,6.0,71.0
2015-01-24,699.0,6,6.0,151.0
2015-01-24,699.0,7,6.0,34.0
2015-01-24,699.0,8,,
2015-01-24,699.0,9,6.0,163.0
2015-01-24,699.0,10,6.0,55.0
2015-01-25,700.0,1,,
2015-01-25,700.0,2,,
2015-01-25,700.0,3,,
2015-01-25,700.0,4,,
2015-01-25,700.0,5,,
2015-01-25,700.0,6,,
2015-01-25,700.0,7,,
2015-01-25,700.0,8,,
2015-01-25,700.0,9,7.0,14.0
2015-01-25,700.0,10,,
2015-01-26,701.0,1,1.0,318.0
2015-01-26,701.0,2,1.0,366.0
2015-01-26,701.0,3,1.0,748.0
2015-01-26,701.0,4,1.0,776.0
2015-01-26,701.0,5,1.0,257.0
2015-01-26,701.0,6,1.0,277.0
2015-01-26,701.0,7,1.0,546.0
2015-01-26,701.0,8,1.0,349.0
2015-01-26,701.0,9,1.0,872.0
2015-01-26,701.0,10,1.0,895.0
2015-01-27,702.0,1,2.0,397.0
2015-01-27,702.0,2,2.0,528.0
2015-01-27,702.0,3,2.0,346.0
2015-01-27,702.0,4,2.0,762.0
2015-01-27,702.0,5,2.0,428.0
2015-01-27,702.0,6,2.0,340.0
2015-01-27,702.0,7,2.0,171.0
2015-01-27,702.0,8,2.0,437.0
2015-01-27,702.0,9,2.0,1090.0
2015-01-27,702.0,10,2.0,601.0
2015-01-28,703.0,1,3.0,309.0
2015-01-28,703.0,2,3.0,295.0
2015-01-28,703.0,3,3.0,582.0
2015-01-28,703.0,4,3.0,1035.0
2015-01-28,703.0,5,3.0,367.0
2015-01-28,703.0,6,3.0,506.0
2015-01-28,703.0,7,3.0,382.0
2015-01-28,703.0,8,3.0,376.0
2015-01-28,703.0,9,3.0,1033.0
2015-01-28,703.0,10,3.0,713.0
2015-01-29,704.0,1,4.0,267.0
2015-01-29,704.0,2,4.0,258.0
2015-01-29,704.0,3,4.0,381.0
2015-01-29,704.0,4,4.0,576.0
2015-01-29,704.0,5,4.0,157.0
2015-01-29,704.0,6,4.0,296.0
2015-01-29,704.0,7,4.0,425.0
2015-01-29,704.0,8,4.0,197.0
2015-01-29,704.0,9,4.0,800.0
2015-01-29,704.0,10,4.0,581.0
2015-01-30,705.0,1,5.0,450.0
2015-01-30,705.0,2,5.0,366.0
2015-01-30,705.0,3,5.0,582.0
2015-01-30,705.0,4,5.0,665.0
2015-01-30,705.0,5,5.0,228.0
2015-01-30,705.0,6,5.0,373.0
2015-01-30,705.0,7,5.0,164.0
2015-01-30,705.0,8,5.0,215.0
2015-01-30,705.0,9,5.0,1094.0
2015-01-30,705.0,10,5.0,612.0
2015-01-31,706.0,1,6.0,33.0
2015-01-31,706.0,2,6.0,35.0
2015-01-31,706.0,3,,
2015-01-31,706.0,4,6.0,69.0
2015-01-31,706.0,5,6.0,36.0
2015-01-31,706.0,6,6.0,50.0
2015-01-31,706.0,7,6.0,34.0
2015-01-31,706.0,8,6.0,34.0
2015-01-31,706.0,9,6.0,228.0
2015-01-31,706.0,10,6.0,82.0
2015-02-01,707.0,1,,
2015-02-01,707.0,2,,
2015-02-01,707.0,3,,
2015-02-01,707.0,4,,
2015-02-01,707.0,5,,
2015-02-01,707.0,6,,
2015-02-01,707.0,7,,
2015-02-01,707.0,8,,
2015-02-01,707.0,9,7.0,14.0
2015-02-01,707.0,10,,
2015-02-02,708.0,1,1.0,529.0
2015-02-02,708.0,2,1.0,450.0
2015-02-02,708.0,3,1.0,776.0
2015-02-02,708.0,4,1.0,906.0
2015-02-02,708.0,5,1.0,314.0
2015-02-02,708.0,6,1.0,348.0
2015-02-02,708.0,7,1.0,273.0
2015-02-02,708.0,8,1.0,403.0
2015-02-02,708.0,9,1.0,1419.0
2015-02-02,708.0,10,1.0,1179.0
2015-02-03,709.0,1,2.0,628.0
2015-02-03,709.0,2,2.0,457.0
2015-02-03,709.0,3,2.0,450.0
2015-02-03,709.0,4,2.0,1363.0
2015-02-03,709.0,5,2.0,464.0
2015-02-03,709.0,6,2.0,435.0
2015-02-03,709.0,7,2.0,410.0
2015-02-03,709.0,8,2.0,370.0
2015-02-03,709.0,9,2.0,1172.0
2015-02-03,709.0,10,2.0,846.0
2015-02-04,710.0,1,3.0,525.0
2015-02-04,710.0,2,3.0,492.0
2015-02-04,710.0,3,3.0,291.0
2015-02-04,710.0,4,3.0,884.0
2015-02-04,710.0,5,3.0,700.0
2015-02-04,710.0,6,3.0,394.0
2015-02-04,710.0,7,3.0,159.0
2015-02-04,710.0,8,3.0,564.0
2015-02-04,710.0,9,3.0,1063.0
2015-02-04,710.0,10,3.0,688.0
2015-02-05,711.0,1,4.0,461.0
2015-02-05,711.0,2,4.0,258.0
2015-02-05,711.0,3,4.0,559.0
2015-02-05,711.0,4,4.0,762.0
2015-02-05,711.0,5,4.0,340.0
2015-02-05,711.0,6,4.0,356.0
2015-02-05,711.0,7,4.0,300.0
2015-02-05,711.0,8,4.0,345.0
2015-02-05,711.0,9,4.0,943.0
2015-02-05,711.0,10,4.0,921.0
2015-02-06,712.0,1,5.0,609.0
2015-02-06,712.0,2,5.0,478.0
2015-02-06,712.0,3,5.0,416.0
2015-02-06,712.0,4,5.0,813.0
2015-02-06,712.0,5,5.0,571.0
2015-02-06,712.0,6,5.0,318.0
2015-02-06,712.0,7,5.0,382.0
2015-02-06,712.0,8,5.0,215.0
2015-02-06,712.0,9,5.0,1172.0
2015-02-06,712.0,10,5.0,808.0
2015-02-07,713.0,1,6.0,99.0
2015-02-07,713.0,2,6.0,70.0
2015-02-07,713.0,3,6.0,35.0
2015-02-07,713.0,4,6.0,162.0
2015-02-07,713.0,5,6.0,107.0
2015-02-07,713.0,6,6.0,32.0
2015-02-07,713.0,7,6.0,136.0
2015-02-07,713.0,8,,
2015-02-07,713.0,9,6.0,244.0
2015-02-07,713.0,10,6.0,191.0
2015-02-08,714.0,1,7.0,774.0
2015-02-08,714.0,2,7.0,457.0
2015-02-08,714.0,3,7.0,450.0
2015-02-08,714.0,4,7.0,440.0
2015-02-08,714.0,5,7.0,464.0
2015-02-08,714.0,6,7.0,311.0
2015-02-08,714.0,7,7.0,473.0
2015-02-08,714.0,8,7.0,175.0
2015-02-08,714.0,9,7.0,832.0
2015-02-08,714.0,10,7.0,852.0
2015-02-09,715.0,1,1.0,476.0
2015-02-09,715.0,2,1.0,281.0
2015-02-09,715.0,3,1.0,582.0
2015-02-09,715.0,4,1.0,1423.0
2015-02-09,715.0,5,1.0,685.0
2015-02-09,715.0,6,1.0,438.0
2015-02-09,715.0,7,1.0,382.0
2015-02-09,715.0,8,1.0,645.0
2015-02-09,715.0,9,1.0,1133.0
2015-02-09,715.0,10,1.0,1245.0
2015-02-10,716.0,1,2.0,132.0
2015-02-10,716.0,2,2.0,317.0
2015-02-10,716.0,3,2.0,243.0
2015-02-10,716.0,4,2.0,485.0
2015-02-10,716.0,5,2.0,214.0
2015-02-10,716.0,6,2.0,126.0
2015-02-10,716.0,7,2.0,68.0
2015-02-10,716.0,8,2.0,370.0
2015-02-10,716.0,9,2.0,505.0
2015-02-10,716.0,10,2.0,737.0
2015-02-11,718.0,1,3.0,710.0
2015-02-11,718.0,2,3.0,525.0
2015-02-11,718.0,3,3.0,356.0
2015-02-11,718.0,4,3.0,970.0
2015-02-11,718.0,5,3.0,733.0
2015-02-11,718.0,6,3.0,447.0
2015-02-11,718.0,7,3.0,159.0
2015-02-11,718.0,8,3.0,314.0
2015-02-11,718.0,9,3.0,1154.0
2015-02-11,718.0,10,3.0,1554.0
2015-02-12,719.0,1,4.0,728.0
2015-02-12,719.0,2,4.0,490.0
2015-02-12,719.0,3,4.0,305.0
2015-02-12,719.0,4,4.0,932.0
2015-02-12,719.0,5,4.0,262.0
2015-02-12,719.0,6,4.0,337.0
2015-02-12,719.0,7,4.0,275.0
2015-02-12,719.0,8,4.0,444.0
2015-02-12,719.0,9,4.0,1122.0
2015-02-12,719.0,10,4.0,1121.0
2015-02-13,720.0,1,5.0,953.0
2015-02-13,720.0,2,5.0,422.0
2015-02-13,720.0,3,5.0,416.0
2015-02-13,720.0,4,5.0,702.0
2015-02-13,720.0,5,5.0,171.0
2015-02-13,720.0,6,5.0,343.0
2015-02-13,720.0,7,5.0,546.0
2015-02-13,720.0,8,5.0,296.0
2015-02-13,720.0,9,5.0,937.0
2015-02-13,720.0,10,5.0,917.0
2015-02-14,721.0,1,6.0,331.0
2015-02-14,721.0,2,6.0,387.0
2015-02-14,721.0,3,6.0,208.0
2015-02-14,721.0,4,6.0,416.0
2015-02-14,721.0,5,6.0,71.0
2015-02-14,721.0,6,6.0,151.0
2015-02-14,721.0,7,6.0,68.0
2015-02-14,721.0,8,6.0,134.0
2015-02-14,721.0,9,6.0,423.0
2015-02-14,721.0,10,6.0,519.0
2015-02-15,722.0,1,,
2015-02-15,722.0,2,,
2015-02-15,722.0,3,7.0,30.0
2015-02-15,722.0,4,,
2015-02-15,722.0,5,,
2015-02-15,722.0,6,,
2015-02-15,722.0,7,,
2015-02-15,722.0,8,,
2015-02-15,722.0,9,7.0,14.0
2015-02-15,722.0,10,,
2015-02-16,723.0,1,1.0,900.0
2015-02-16,723.0,2,1.0,478.0
2015-02-16,723.0,3,1.0,360.0
2015-02-16,723.0,4,1.0,758.0
2015-02-16,723.0,5,1.0,371.0
2015-02-16,723.0,6,1.0,403.0
2015-02-16,723.0,7,1.0,464.0
2015-02-16,723.0,8,1.0,188.0
2015-02-16,723.0,9,1.0,1042.0
2015-02-16,723.0,10,1.0,786.0
2015-02-17,724.0,1,2.0,628.0
2015-02-17,724.0,2,2.0,492.0
2015-02-17,724.0,3,2.0,243.0
2015-02-17,724.0,4,2.0,855.0
2015-02-17,724.0,5,2.0,143.0
2015-02-17,724.0,6,2.0,491.0
2015-02-17,724.0,7,2.0,307.0
2015-02-17,724.0,8,2.0,235.0
2015-02-17,724.0,9,2.0,944.0
2015-02-17,724.0,10,2.0,573.0
2015-02-18,725.0,1,3.0,154.0
2015-02-18,725.0,2,3.0,460.0
2015-02-18,725.0,3,3.0,162.0
2015-02-18,725.0,4,3.0,431.0
2015-02-18,725.0,5,3.0,167.0
2015-02-18,725.0,6,3.0,218.0
2015-02-18,725.0,7,3.0,414.0
2015-02-18,725.0,8,3.0,220.0
2015-02-18,725.0,9,3.0,243.0
2015-02-18,725.0,10,3.0,510.0
2015-02-19,726.0,1,4.0,340.0
2015-02-19,726.0,2,4.0,181.0
2015-02-19,726.0,3,4.0,76.0
2015-02-19,726.0,4,4.0,356.0
2015-02-19,726.0,5,4.0,52.0
2015-02-19,726.0,6,4.0,180.0
2015-02-19,726.0,7,4.0,225.0
2015-02-19,726.0,8,4.0,246.0
2015-02-19,726.0,9,4.0,263.0
2015-02-19,726.0,10,4.0,240.0
2015-02-20,727.0,1,5.0,450.0
2015-02-20,727.0,2,5.0,197.0
2015-02-20,727.0,3,5.0,333.0
2015-02-20,727.0,4,5.0,388.0
2015-02-20,727.0,5,5.0,86.0
2015-02-20,727.0,6,5.0,207.0
2015-02-20,727.0,7,5.0,328.0
2015-02-20,727.0,8,5.0,108.0
2015-02-20,727.0,9,5.0,508.0
2015-02-20,727.0,10,5.0,393.0
2015-02-21,728.0,1,6.0,33.0
2015-02-21,728.0,2,6.0,35.0
2015-02-21,728.0,3,6.0,35.0
2015-02-21,728.0,4,6.0,139.0
2015-02-21,728.0,5,,
2015-02-21,728.0,6,6.0,13.0
2015-02-21,728.0,7,,
2015-02-21,728.0,8,,
2015-02-21,728.0,9,6.0,98.0
2015-02-21,728.0,10,,
2015-02-22,,1,,
2015-02-22,,2,,
2015-02-22,,3,,
2015-02-22,,4,,
2015-02-22,,5,,
2015-02-22,,6,,
2015-02-22,,7,,
2015-02-22,,8,,
2015-02-22,,9,,
2015-02-22,,10,,
2015-02-23,729.0,1,1.0,370.0
2015-02-23,729.0,2,1.0,366.0
2015-02-23,729.0,3,1.0,249.0
2015-02-23,729.0,4,1.0,351.0
2015-02-23,729.0,5,1.0,86.0
2015-02-23,729.0,6,1.0,217.0
2015-02-23,729.0,7,1.0,164.0
2015-02-23,729.0,8,1.0,323.0
2015-02-23,729.0,9,1.0,495.0
2015-02-23,729.0,10,1.0,459.0
2015-02-24,730.0,1,2.0,430.0
2015-02-24,730.0,2,2.0,211.0
2015-02-24,730.0,3,2.0,243.0
2015-02-24,730.0,4,2.0,624.0
2015-02-24,730.0,5,2.0,71.0
2015-02-24,730.0,6,2.0,258.0
2015-02-24,730.0,7,2.0,341.0
2015-02-24,730.0,8,2.0,202.0
2015-02-24,730.0,9,2.0,618.0
2015-02-24,730.0,10,2.0,437.0
2015-02-25,731.0,1,3.0,154.0
2015-02-25,731.0,2,3.0,230.0
2015-02-25,731.0,3,3.0,129.0
2015-02-25,731.0,4,3.0,345.0
2015-02-25,731.0,5,3.0,133.0
2015-02-25,731.0,6,3.0,218.0
2015-02-25,731.0,7,3.0,287.0
2015-02-25,731.0,8,3.0,125.0
2015-02-25,731.0,9,3.0,623.0
2015-02-25,731.0,10,3.0,382.0
2015-02-26,732.0,1,4.0,437.0
2015-02-26,732.0,2,4.0,206.0
2015-02-26,732.0,3,4.0,254.0
2015-02-26,732.0,4,4.0,390.0
2015-02-26,732.0,5,4.0,209.0
2015-02-26,732.0,6,4.0,180.0
2015-02-26,732.0,7,4.0,150.0
2015-02-26,732.0,8,4.0,99.0
2015-02-26,732.0,9,4.0,465.0
2015-02-26,732.0,10,4.0,300.0
2015-02-27,733.0,1,5.0,397.0
2015-02-27,733.0,2,5.0,113.0
2015-02-27,733.0,3,5.0,139.0
2015-02-27,733.0,4,5.0,444.0
2015-02-27,733.0,5,5.0,114.0
2015-02-27,733.0,6,5.0,151.0
2015-02-27,733.0,7,5.0,273.0
2015-02-27,733.0,8,5.0,269.0
2015-02-27,733.0,9,5.0,469.0
2015-02-27,733.0,10,5.0,284.0
2015-02-28,734.0,1,6.0,66.0
2015-02-28,734.0,2,6.0,35.0
2015-02-28,734.0,3,6.0,104.0
2015-02-28,734.0,4,6.0,69.0
2015-02-28,734.0,5,,
2015-02-28,734.0,6,6.0,32.0
2015-02-28,734.0,7,6.0,34.0
2015-02-28,734.0,8,6.0,67.0
2015-02-28,734.0,9,6.0,49.0
2015-02-28,734.0,10,6.0,55.0
2015-03-01,735.0,1,,
2015-03-01,735.0,2,,
2015-03-01,735.0,3,,
2015-03-01,735.0,4,,
2015-03-01,735.0,5,,
2015-03-01,735.0,6,7.0,5.0
2015-03-01,735.0,7,,
2015-03-01,735.0,8,,
2015-03-01,735.0,9,,
2015-03-01,735.0,10,,
2015-03-02,736.0,1,1.0,529.0
2015-03-02,736.0,2,1.0,169.0
2015-03-02,736.0,3,1.0,277.0
2015-03-02,736.0,4,1.0,573.0
2015-03-02,736.0,5,1.0,257.0
2015-03-02,736.0,6,1.0,217.0
2015-03-02,736.0,7,1.0,273.0
2015-03-02,736.0,8,1.0,269.0
2015-03-02,736.0,9,1.0,560.0
2015-03-02,736.0,10,1.0,524.0
2015-03-03,737.0,1,2.0,331.0
2015-03-03,737.0,2,2.0,176.0
2015-03-03,737.0,3,2.0,139.0
2015-03-03,737.0,4,2.0,693.0
2015-03-03,737.0,5,2.0,250.0
2015-03-03,737.0,6,2.0,202.0
2015-03-03,737.0,7,2.0,136.0
2015-03-03,737.0,8,2.0,168.0
2015-03-03,737.0,9,2.0,391.0
2015-03-03,737.0,10,2.0,464.0
2015-03-04,738.0,1,3.0,278.0
2015-03-04,738.0,2,3.0,263.0
2015-03-04,738.0,3,3.0,162.0
2015-03-04,738.0,4,3.0,798.0
2015-03-04,738.0,5,3.0,100.0
2015-03-04,738.0,6,3.0,206.0
2015-03-04,738.0,7,3.0,478.0
2015-03-04,738.0,8,3.0,314.0
2015-03-04,738.0,9,3.0,456.0
2015-03-04,738.0,10,3.0,204.0
2015-03-05,739.0,1,4.0,315.0
2015-03-05,739.0,2,4.0,52.0
2015-03-05,739.0,3,4.0,203.0
2015-03-05,739.0,4,4.0,288.0
2015-03-05,739.0,5,4.0,236.0
2015-03-05,739.0,6,4.0,92.0
2015-03-05,739.0,7,4.0,200.0
2015-03-05,739.0,8,4.0,197.0
2015-03-05,739.0,9,4.0,263.0
2015-03-05,739.0,10,4.0,320.0
2015-03-06,740.0,1,5.0,370.0
2015-03-06,740.0,2,5.0,169.0
2015-03-06,740.0,3,5.0,305.0
2015-03-06,740.0,4,5.0,573.0
2015-03-06,740.0,5,5.0,114.0
2015-03-06,740.0,6,5.0,227.0
2015-03-06,740.0,7,5.0,546.0
2015-03-06,740.0,8,5.0,161.0
2015-03-06,740.0,9,5.0,326.0
2015-03-06,740.0,10,5.0,218.0
2015-03-07,741.0,1,6.0,132.0
2015-03-07,741.0,2,6.0,211.0
2015-03-07,741.0,3,6.0,69.0
2015-03-07,741.0,4,6.0,208.0
2015-03-07,741.0,5,6.0,71.0
2015-03-07,741.0,6,6.0,189.0
2015-03-07,741.0,7,6.0,136.0
2015-03-07,741.0,8,6.0,34.0
2015-03-07,741.0,9,6.0,244.0
2015-03-07,741.0,10,6.0,164.0
2015-03-08,,1,,
2015-03-08,,2,,
2015-03-08,,3,,
2015-03-08,,4,,
2015-03-08,,5,,
2015-03-08,,6,,
2015-03-08,,7,,
2015-03-08,,8,,
2015-03-08,,9,,
2015-03-08,,10,,
2015-03-09,742.0,1,1.0,318.0
2015-03-09,742.0,2,1.0,253.0
2015-03-09,742.0,3,1.0,222.0
2015-03-09,742.0,4,1.0,758.0
2015-03-09,742.0,5,1.0,314.0
2015-03-09,742.0,6,1.0,312.0
2015-03-09,742.0,7,1.0,300.0
2015-03-09,742.0,8,1.0,108.0
2015-03-09,742.0,9,1.0,560.0
2015-03-09,742.0,10,1.0,437.0
2015-03-10,743.0,1,2.0,529.0
2015-03-10,743.0,2,2.0,317.0
2015-03-10,743.0,3,2.0,243.0
2015-03-10,743.0,4,2.0,785.0
2015-03-10,743.0,5,2.0,143.0
2015-03-10,743.0,6,2.0,239.0
2015-03-10,743.0,7,2.0,136.0
2015-03-10,743.0,8,2.0,34.0
2015-03-10,743.0,9,2.0,537.0
2015-03-10,743.0,10,2.0,300.0
2015-03-11,744.0,1,3.0,309.0
2015-03-11,744.0,2,3.0,230.0
2015-03-11,744.0,3,3.0,323.0
2015-03-11,744.0,4,3.0,582.0
2015-03-11,744.0,5,3.0,133.0
2015-03-11,744.0,6,3.0,218.0
2015-03-11,744.0,7,3.0,414.0
2015-03-11,744.0,8,3.0,376.0
2015-03-11,744.0,9,3.0,456.0
2015-03-11,744.0,10,3.0,510.0
2015-03-12,745.0,1,4.0,267.0
2015-03-12,745.0,2,4.0,155.0
2015-03-12,745.0,3,4.0,254.0
2015-03-12,745.0,4,4.0,407.0
2015-03-12,745.0,5,4.0,183.0
2015-03-12,745.0,6,4.0,157.0
2015-03-12,745.0,7,4.0,200.0
2015-03-12,745.0,8,4.0,25.0
2015-03-12,745.0,9,4.0,406.0
2015-03-12,745.0,10,4.0,200.0
2015-03-13,746.0,1,5.0,291.0
2015-03-13,746.0,2,5.0,169.0
2015-03-13,746.0,3,5.0,194.0
2015-03-13,746.0,4,5.0,684.0
2015-03-13,746.0,5,5.0,200.0
2015-03-13,746.0,6,5.0,222.0
2015-03-13,746.0,7,5.0,355.0
2015-03-13,746.0,8,5.0,81.0
2015-03-13,746.0,9,5.0,404.0
2015-03-13,746.0,10,5.0,371.0
2015-03-14,747.0,1,6.0,66.0
2015-03-14,747.0,2,,
2015-03-14,747.0,3,,
2015-03-14,747.0,4,6.0,116.0
2015-03-14,747.0,5,,
2015-03-14,747.0,6,6.0,32.0
2015-03-14,747.0,7,6.0,136.0
2015-03-14,747.0,8,6.0,34.0
2015-03-14,747.0,9,6.0,81.0
2015-03-14,747.0,10,6.0,55.0
2015-03-15,,1,,
2015-03-15,,2,,
2015-03-15,,3,,
2015-03-15,,4,,
2015-03-15,,5,,
2015-03-15,,6,,
2015-03-15,,7,,
2015-03-15,,8,,
2015-03-15,,9,,
2015-03-15,,10,,
2015-03-16,748.0,1,1.0,265.0
2015-03-16,748.0,2,1.0,169.0
2015-03-16,748.0,3,1.0,249.0
2015-03-16,748.0,4,1.0,536.0
2015-03-16,748.0,5,1.0,286.0
2015-03-16,748.0,6,1.0,222.0
2015-03-16,748.0,7,1.0,464.0
2015-03-16,748.0,8,1.0,242.0
2015-03-16,748.0,9,1.0,482.0
